,Unnamed: 0,mapping,epap,user,meaning,meaning_status,similarity
19,19,True,True,Please remove task C from inside the xor and insert it between the closing xor and task D,The task C is moved from inside the exclusive gateway (XOR) and placed between the closing exclusive gateway (XOR) and task D.,True,1.0
20,20,True,False,"remove task C, keep conditional branch (empty), insert task C between XOR (gateway) join and task D","The modification means: ""Move task C from its current position to a new position between the XOR gateway join and task D.""",True,1.0
21,21,True,True,please move task C before task D and after the xor choice while keeping the false condition.,"The task ""C"" should be moved to a position directly before task ""D"" and immediately after the exclusive gateway (XOR) while maintaining the flow associated with the ""false"" condition.",True,1.0
22,22,True,False,Please move task C behind the second XOR and if the first XOR is false we do now go directly into the second XOR,"The modification means that task C is now placed after the second exclusive gateway (XOR), and if the condition of the first exclusive gateway (XOR) is not met, the process flow will directly proceed to the second exclusive gateway (XOR) before continuing to task C.",True,1.0
23,23,True,True,Moving task c after the xor closing gate,"The task ""c"" will now be executed after the XOR gateway, depending on the conditions defined at the XOR gateway.",True,0.9090909090909091
24,24,True,True,remove task C and add a new Task C after the end of the gate ,"The task ""C"" is moved from its current position to a new position directly after the gateway.",True,0.8571428571428571
25,25,True,True,Move task C from the false-branch in the XOR to directly-follow the XORs join. ,"The task ""C"" that was previously located on the false branch of the XOR gateway has been moved to immediately follow the joining point of the XOR gateway.",True,1.0
26,26,True,True,"I want you to move task C directly before task D, it will not be part of the gateway any longer. Do not make any other changes.",The user wants to move task C so that it directly precedes task D and is no longer part of a gateway.,True,0.9768115942028985
27,27,True,False,remove task C such that after task A is suceded by task D when the condition is false. After the condition add a new task C.,"The modification means that task C will be moved to follow the conditional branch where the condition is true, and task D will now follow task A when the condition is false.",True,0.8181818181818182
28,28,True,True,move task C from inside the exclusive gateway after the exclusive gateway,"The task ""C"" should be moved from its current position within the exclusive gateway to a new position directly following the exclusive gateway.",True,1.0
29,29,True,False,"Move task C behind the closed OR-gateway and directly before task D, in case of ""false"" the path goes directly to the closing OR-gateway.","The modification means that task C will now be placed after the OR-gateway and immediately before task D on the ""false"" branch. If the condition is not met, the process will bypass task C and proceed directly to the closing OR-gateway.",True,0.9778256852479212
30,30,True,True,Please move Task C before Task D as it has to be done by all,"The clear meaning of the modification is: ""Task C must be executed before Task D, and it is mandatory for all process instances.""",True,0.8455555555555556
31,31,True,True,Move task C behind the second gateway and connect both gateways with one arrow/flow.,"The task ""C"" has been relocated to follow the second gateway in the process sequence. Additionally, a new sequence flow has been introduced to connect both gateways.",True,1.0
32,32,True,True,"Move task C from the ""false"" branch, to before task D, after the branches converge.","The task ""C"" should be moved from the ""false"" branch of a decision gateway to a position immediately before task ""D"", occurring after the branches have converged.",True,1.0
33,33,True,False,Remove Task c by connecting the two Gateways directly with the Same condition,"The modification means that Task ""c"" will be removed from the process. The two gateways that were previously connected via Task ""c"" will now be directly connected to each other, maintaining the same conditional flow as before.",True,0.8783237381175525
34,34,True,True,"Move tssk C out of the OR condition. Move it after the condition check, right before task D","The task ""C"" is moved to a position immediately after the condition check and before task ""D"", effectively removing it from the OR condition.",True,0.9090909090909091
35,35,True,True,remove task C from the fasle case of task A and place if after the second merger before task D,"The task C is moved from the false branch of task A to a position after the second convergence point, but before task D.",True,1.0
36,36,True,False,"Task C is removed, and a task C is added. Meaning that a false task A, won't execute a task C. Task C was conditionally executed before but is now always in the sequence. ",NA.,True,0.9090909090909091
37,37,True,False,"After task a, if true maintain the model as before, but task c and d should be performed regardless of the output of task a ","The modification means that Task C and Task D, which were previously executed sequentially based on the output of Task A, should now be performed in parallel, regardless of the outcome of Task A.",True,0.5349935288079618
38,38,True,True,Moving task C to the spot before task D. ,"The task ""C"" will now be performed immediately before task ""D"".",True,1.0
39,39,True,True,move task c from the false path to the spot betwwen task the and the XOR,NA.,True,0.9090909090909091
40,40,True,False,"Regardless the result of the condition X, a second condition is checked and then task C will be executed at every scenario.  ",NA.,True,0.9090909090909091
41,41,True,True,at the moment we differentiate between true or false after task a. This goes into either task b or task c. I would like to put task c in a different spot. It should still differentiate between true or false but they should both result in task c now which then follows task and the end.,"The modification means that Task C should be moved to a new position in the process. After Task A, both the true and false paths should lead to Task C, which will then be followed by another task before the process ends.",True,0.7727272727272727
42,42,True,True,"Please move task C to after the second exclusive gateway, just before task D","The task ""C"" should be moved to a position immediately after the second exclusive gateway and before the task ""D"".",True,1.0
43,43,False,False,Change task c from false input to finally ,False,False,0.9090909090909091
44,44,True,False,"Please change the true and false regulation of our first exclusive gateway to directly connect to the second exclusive gateway by removing task C. THe direct connection to our second exclusive gateway should be ""false"". Then add a new task following the second exclusive gateway called ""task C"". ""task D"" should then be followed directly after task C",,False,0.9090909090909091
45,45,True,True,Please remove the task c from the original position to the position before task D,"The task ""C"" should be moved from its current position to directly before task ""D"".",True,1.0
46,46,True,True,Move the task c afterwards task B,"The task ""C"" should be moved so that it is performed immediately after task ""B"".",True,0.0
47,47,True,True,Remove task C but maintain the decision before task B and insert task C before task D but after the two control flows merges,"The modification means that task C should be moved from its current position to a new position after the merging control flows and before task D, while keeping the decision before task B unchanged.",True,1.0
48,48,True,True,Move Task c to after the conditional Split and before Task d,"The task ""c"" has been relocated to a new position in the process flow, immediately following the conditional split and preceding task ""d"".",True,0.8840579710144927
49,49,True,True,"move task C to behind task D, if X false than next X",,True,0.8840579710144927
50,50,True,True,please move task C from after the exclusive gateway before task D,Move task C to a position before the exclusive gateway that precedes task D.,True,0.9090909090909091
51,51,True,True,Remove task C from the false branch and add a new task C before task D.,The modification means that Task C should be moved from its current position on the false branch and placed before Task D in the process flow.,True,1.0
52,52,True,True,move task C out of the XOR structure and place it before D ,"The task ""C"" has been relocated from its original position within the XOR structure and is now positioned immediately before task ""D"".",True,1.0
53,53,True,True,move Task C after the joining Or gate,"The task ""C"" has been relocated to a position immediately following the converging parallel gateway.",True,0.9545454545454546
54,54,True,True,Perform the following two steps. First: Remove task C but keep the false flow to the gateway. Second: Add the deleted task C before task D.,"The modification means: ""Move task C to a new position immediately before task D, while preserving the false flow from task C to the gateway.""",True,1.0
55,55,True,True,"Move task C from the 'false' branch to after the XOR join, so that it is executed before task D regardless of the branch taken.","The task ""C"" will now be executed after the XOR join, ensuring it is performed before task ""D"", regardless of which branch was taken.",True,1.0
56,56,True,True,Move the task C to the behind of xor and followed by  Task D,"The task ""C"" will be moved to a position immediately after a decision point (exclusive gateway) and will be followed by the task ""D"".",True,0.9090909090909091
57,57,True,True,Move Task C dein inside the false case to behind the close gateway in order to get a „empty“ false case directly going into the close gateway and two tasks (C and D) following merge ,"The modification means that Task C should be moved from its current position to a new position directly after the closing gateway. This change will result in an empty false case leading directly into the closing gateway, followed by two tasks (C and D) after the merge.",True,1.0
58,58,True,True,The task c is moved to the one before task D. ,"The task ""C"" is moved to the position immediately before task ""D"".",True,1.0
59,59,True,True,Move task C to right before task D.,"The task ""C"" should now occur immediately before task ""D"".",True,0.9334770557437636
60,60,True,True,Please move the task C right in front of Task D and after the xor,"The task ""C"" should be moved to a position immediately before task ""D"" and after the exclusive gateway.",True,1.0
61,61,True,True,move task c directly before task D,"The task ""C"" will now precede task ""D"".",True,0.9090909090909091
62,62,True,True,Move Task C after the exclusive choice,"The task ""C"" should be placed immediately after the exclusive gateway (decision point) in the process flow.",True,0.9090909090909091
63,63,False,False,add a task c after the decision join.,False,False,0.9090909090909091
