,Unnamed: 0,mapping,epap,user,meaning,meaning_status,similarity
19,19,True,True,Please summarize the xor section together with task D to a subprocess F and insert it into the model.,"The modification means that a exclusive gateway (XOR) section and task D will be grouped together and placed within a new subprocess named F, which will then be integrated back into the model.",True,0.5794871794871795
20,20,True,True,embed XOR block containing tasks B and C as well as task D into complex task with label subprocess F,"The modification means that tasks B, C (within an XOR gateway), and task D will be grouped together and encapsulated within a new subprocess labeled ""F"".",True,0.5670673076923077
21,21,True,False,"please only keep the start, end and task A in the model, and then add subprocess F after task A.","The modification means: After completing Task A, a new subprocess F will be initiated before reaching the end of the process.",True,0.5794871794871795
22,22,True,True,Make everything besides task A into a subprocess F,"The modification means that all activities and elements in the process, except for task A, will be grouped together and encapsulated within a new subprocess named F.",True,0.5794871794871795
23,23,True,True,Creating a subprocess for tasks b - d,"The modification means that tasks ""b"", ""c"", and ""d"" will be grouped together and encapsulated within a separate subprocess.",True,0.5794871794871795
24,24,False,False,.,False,False,0.5252144082332763
25,25,True,True,Abstract the XOR fragment and task D into a subprocess F. ,"The modification means that a portion of the process, specifically the XOR (exclusive gateway) fragment and task D, will be grouped together and encapsulated within a new subprocess named F.",True,0.6271634615384615
26,26,True,False,"Now directly after task A we have ""subprocess F"". Please delete all the rest. ","The modification means that all activities and elements between task A and ""subprocess F"" should be removed, and ""subprocess F"" should now directly follow task A.",True,0.8062893081761007
27,27,True,False,"fuck the original process. create a new process with task A at the beginning, followed by subprocess F.",NA.,True,0.5252144082332763
28,28,True,True,transform everything except task A into a subprocess,"The modification means that all activities and elements in the process, except for task A, will be grouped together and placed within a new subprocess.",True,0.5794871794871795
29,29,True,True,"Simplify the process to only show task A and the rest as ""subprocess F"".","The modification means that the process model will be simplified so that only task A is shown explicitly, while the remaining tasks are grouped together and encapsulated within a separate subprocess labeled ""subprocess F"".",True,1.0
30,30,True,False,"Please insert subprocess F after task A and remove task B, C and D",NA.,True,0.5252144082332763
31,31,True,True,"Store all operations after task A with a new task called ""subprocess F"".","The modification means that all activities currently following task A will be grouped together and encapsulated within a new subprocess named ""subprocess F"".",True,0.5794871794871795
32,32,True,True,Replace everything except task A with a subprocess F.,"The modification means that all activities and elements in the process, except for task A, will be grouped together and placed within a new subprocess named F. This subprocess F will replace the original sequence of activities that were previously in the main process.",True,0.5794871794871795
33,33,True,True,Display the process from the Split Gateway to the end of the process as subprocess F,The modification encapsulates the process fragment from the Split Gateway to the end into a separate subprocess labeled F.,True,0.5794871794871795
34,34,True,True,After task A add subprocess F. Then end the process. Remove all other tasks.,"The modification means that after completing task A, a new subprocess F will be initiated. Once subprocess F is completed, the process will end. All other tasks originally present in the process will be removed.",True,1.0
35,35,False,False,"summarize tasks b,c and d and their paths in subprocess F ",False,False,0.5252144082332763
36,36,True,True,"instead of a condition to either b or c, we now have a subprocess F sequentially executed","The modification means that the decision point where the process could go to either task 'b' or task 'c' has been removed. Instead, a new subprocess 'F' will be executed sequentially after the preceding task, and tasks 'b' and 'c' will no longer be part of the main process flow.",True,0.7663971248876909
37,37,True,False,"replace the conditional logic and task d with ""subprocess F"" ","The conditional logic and task D are replaced with a new subprocess labeled ""F"".",True,0.7160714285714286
38,38,False,False,I don't know. ,False,False,0.5252144082332763
39,39,True,True,create a new process flow with task A followed by subporcess F and then the endpoint,"The modification means that a new process flow will be created where task A is followed by a subprocess F, and then the process will end.",True,1.0
40,40,True,False,Subprocess F follows task A. It seems to be black box. ,NA.,True,0.5252144082332763
41,41,True,False,delete everthying after task a and replace it with the subprocess F which results in the end,NA.,True,0.5252144082332763
42,42,True,True,Please replace everything after task A with subprocess F,"The modification means that all activities and elements currently following ""Task A"" will be grouped together and placed within a new subprocess named ""Subprocess F"".",True,0.5794871794871795
43,43,True,True,Everything after task a is called subprocess F,"The modification means that all activities and elements occurring after ""Task A"" will be grouped together and encapsulated within a new subprocess named ""Subprocess F"".",True,0.5794871794871795
44,44,True,True,put every process following task A into a subprocess called subprocess F,"The modification means that every task and flow that comes after task A in the current process will be grouped together and placed into a new subprocess named ""subprocess F"".",True,0.5794871794871795
45,45,True,False,Replace all process between task A and end state to a new subprocess F ,"The modification means: ""Replace all activities and flows between 'Task A' and the 'End Event' with a new Subprocess 'F'.""",True,1.0
46,46,True,True,Encapsulating decision logic into a subprocess,The modification means that a specific sequence of activities representing decision logic in the existing process will be grouped together and placed into a separate subprocess.,True,0.5794871794871795
47,47,True,True,Merge everythingt that comes after task A into a subprocess F,The modification means that all activities and elements that occur after task A will be grouped together and placed within a new subprocess named F.,True,0.5794871794871795
48,48,True,True,Abstract the process after Task a into subprocess F.,"The modification means that the sequence of activities following ""Task A"" will be grouped together and placed within a separate subprocess named ""F"".",True,0.5794871794871795
49,49,True,True,substitute everything but task A and start-point and endpoint with a subprocess F,"The modification means that all activities and elements in the process model, except for task A, the start event, and the end event, will be grouped together and placed within a new subprocess named F.",True,0.6271634615384615
50,50,True,True,replace everything behind task A with subprocess F.,NA.,True,0.5252144082332763
51,51,True,True,Replace the whole XOR branch and task D with a subprocess called F.,"The modification means that the entire XOR branch, along with task D, will be removed from the main process and placed inside a separate subprocess named F.",True,0.5794871794871795
52,52,True,True,replace everything After a exept the endevent with subprocess F,NA.,True,0.5252144082332763
53,53,True,True,"replace everything after taks A with ""subprocess F""","The modification means that all activities and flows currently following ""task A"" will be grouped together and encapsulated within a new subprocess named ""subprocess F"".",True,0.5794871794871795
54,54,True,True,Create a new subprocess F that contains all elements between task A and task D,The modification means that a new subprocess labeled 'F' will be created. This subprocess will include all activities and elements that currently exist between 'Task A' and 'Task D' in the process flow.,True,0.5794871794871795
55,55,True,True,Merge tasks  except A into a new subprocess F,NA.,True,0.5252144082332763
56,56,True,True,Compress the task other than task A in to sub process F,"The modification means that all tasks in the process, except for task A, will be grouped together and encapsulated within a new subprocess named F.",True,0.5562178828365879
57,57,True,True,"Put the whole Process Model except for Task A into a subprocess F keeping the Overall functionality resulting in an Output
Process Model with Start -> Task A -> Subprocess F -> End","The modification encapsulates all activities in the process model, except for Task A, into a new subprocess named F. This results in a simplified main process that flows from Start to Task A, then to Subprocess F, and finally to End.",True,0.6271634615384615
58,58,True,False,The output PM can only have two tasks. ,NA.,True,0.5252144082332763
59,59,True,True,"Simplify everything after task A but before the end of the process with ""subprocess F"".","The modification means that a new subprocess ""F"" will be created to encapsulate all activities and flow objects that occur after task ""A"" but before the end of the process.",True,0.6271634615384615
60,60,True,True,Change the flow and put ecerything after Task A into a subprocess F,"The modification means that all activities and flows currently following ""Task A"" will be grouped together and placed into a new subprocess named ""F"".",True,0.5794871794871795
61,61,True,True,all tasks after task a are subprocess f,"The modification means that all tasks following ""task a"" will now be grouped together and encapsulated within a new subprocess named ""f"".",True,0.5794871794871795
62,62,True,False,Make a new process task A directly leads to subprocess F.,,True,0.5794871794871795
63,63,True,False,Delete evertything after task A. Then add a subprocess F after A.,"The modification means that all activities and elements occurring after ""Task A"" will be removed from the process model. After this deletion, a new subprocess labeled ""F"" will be added to follow ""Task A.""",True,0.8062893081761007
