,mapping,epap,user,meaning
31,True,True,"Insert two exclusive gateways. One directly after task A and one before task D. Connect both of those gateways with a sequence flow directly. If a=1, then the newly inserted sequence flow should be followed. for a!=1, the original flow should be chosen. ","The modification means that a conditional branch has been added to the process. After completing task A, the process will now check if a equals 1. If a equals 1, the process will proceed directly to task D. If a does not equal 1, the process will follow the original sequence flow."
32,True,True,"Add a conditional branch after task A. The branch labeled ""a != 1"" leads to the rest of the diagram, the branch labeled ""a = 1"" converges with the other branch just before task D.","The modification means that after completing task A, the process will branch based on the condition of variable 'a'. If 'a' is not equal to 1, the process will proceed with the existing tasks. If 'a' is equal to 1, the process will skip the intermediate tasks and converge back to the main flow just before task D."
33,True,True,Create a XOR Gateway which Skips the structure with Task B and Task c If the result of Task a is 1 and ist joined befored Task d,"The modification means that a new Exclusive (XOR) Gateway is added to the process model. This gateway will evaluate the result of Task A. If the result of Task A is 1, then the process will skip Task B and Task C and proceed directly to Task D. If the result of Task A is not 1, then the process will continue with Task B and Task C before proceeding to Task D."
34,True,True,"If a=1, after task A execute task D and end the process. If a is not equal to 1 continue with the second condition check","The modification means: After completing task A, the process will check if the variable 'a' equals 1. If it does, the process will execute task D and then end. If 'a' is not equal to 1, the process will proceed to evaluate the next condition."
35,False,False,"first, execute c, then b ",False
36,True,True,"instead of a condition which leads to b or c, we now have a condition which checks if a=1, then we are led directly to d, and otherwise we are led to the previous condition which leads to b or c, and then eventually to d","The modification means that a new conditional branch has been added to the process. This new condition checks if the value of 'a' equals 1. If true, the process flow directly proceeds to activity 'd'. If false, the process flow evaluates the previous condition, which leads to either activity 'b' or 'c', and subsequently proceeds to activity 'd'."
37,True,True,"add a check after task a, if a=1 go to task d otherwise perform task c ","The modification means: After completing task ""a"", a decision will be made. If the condition ""a equals 1"" is true, the process will proceed to task ""d"". Otherwise, the process will continue with task ""c""."
38,False,False,I don't know. ,False
39,True,True,do another XOR loop after task a if a=1 go directly to another newly created XOR directly infront of task D. If a !=1 go to the given XOR,NA
40,True,True,"A is firstly checked. If it is 1, task B and C are skipped. If not then task B or C follow (based on the result of the second condition).","The modification means that a decision is added to the process. First, a condition A is evaluated. If A equals 1, then tasks B and C are bypassed. If A is not equal to 1, then a second condition is checked to determine whether to execute task B or task C."
41,True,True,after task a add an exlcusive gateway which then goes into the already existing exclusive gateway under the condition that a!=1. Else it results in an exclusive gateway which we add after the gateway that merges paths of task b and task c.,"The modification means: After completing task ""a"", an exclusive gateway is added to evaluate a condition. If the condition (a != 1) is met, the process follows the existing path leading to another exclusive gateway. If the condition is not met, the process flows to a new exclusive gateway that merges the paths coming from task ""b"" and task ""c""."
42,True,True,"Please add a new exclusive gateway directly after task A, that checks if a = 1 or not. If a=1, then skip the next gateway, otherwise proceed with the next gateway","The modification means: After completing task A, the process will now evaluate a condition. If the condition a = 1 is met, the process will bypass the next gateway. If the condition is not met, the process will continue to the next gateway as previously defined."
43,True,True,After Task A in the beginning ask an option if a is 1 if skip the task b c Option and switch directly before Task D,"The modification means that after completing Task A, a decision is introduced where if the condition (a equals 1) is met, Tasks B and C will be skipped, and the process will proceed directly to Task D."
44,True,False,"Our model currently includes two exclusive gateway nodes. the first exclusive gateway node connected to task A will hereinafter be reffered to as ""eg1"" while the second exclusive gateway node connected by task B as its true statement and task C as its false statement will hereinafter be referred to as ""eg2"".
Include a new exclusive gateway hereinafter referred to as ""egn1"" before eg1 with the condition ""a = 1"" being connected to a new exclusive gateway node hereinafter referred to as ""egn2"" following eg2. egn1 needs to be connected to eg1 with the condition ""a!=1""",NA.
45,True,True,"Add a new state after task A to check if a =1, if not go directly to the next step, add a new state before task D if a=1","The modification means: After completing task A, the process will check if the variable 'a' equals 1. If 'a' does not equal 1, the process will proceed directly to the next step. If 'a' equals 1, a new task will be inserted before task D."
46,True,True,Adding a pre-decision check,"The modification means that a decision point is added before the existing process fragment, creating a conditional branch that determines whether or not to execute the embedded process fragment."
47,True,False,"Decision after task A: If a is 1 then jump to task D, otherwise continue normally","The condition for the decision after task A has been updated such that if ""a"" equals 1, the process will jump to task D; otherwise, the process will continue normally."
48,True,True,"After Task a, add conditional Split. If a=1, skip to Task d, else proceed to existing process.","The modification means that after completing Task A, a decision is made based on a condition. If the condition (a=1) is true, the process skips directly to Task D. If the condition is not true, the process continues with the existing tasks that followed Task A."
49,True,True,"add an x after task A, if a != 1, then move on, else jump to a new x, that's just before task D","The modification means: After completing Task A, a decision is made based on the value of 'a'. If 'a' is not equal to 1, the process continues to the next activity. If 'a' is equal to 1, the process jumps to a new activity that is positioned immediately before Task D."
50,True,True,add an exclusive gateway to skip the 2nd exclusive gateway with task B and Cblock in case a = 1.,"The modification means that an exclusive gateway will be added to the process model. This gateway will evaluate a condition based on the variable 'a'. If 'a' equals 1, the process flow will skip the second exclusive gateway along with task B and the C block."
51,True,True,"Add a new XOR condition before the existing one. If a=1, finish the XOR branch and skip the included XOR branch. If a!=1, enter the next XOR branch.","The modification means that a new exclusive (XOR) gateway is added before an existing one in the process. If the condition `a=1` is met, the process will end the branch and bypass the subsequent XOR branch. If `a!=1`, the process will proceed to the next XOR branch."
52,True,True,"add an additional XOR Split after A. If a=1 The next task should be D, if a!=1 the existing xor should be next","The modification means: After completing task A, a decision will be made based on the value of 'a'. If 'a' equals 1, the process will proceed to task D. If 'a' does not equal 1, the process will continue to the existing XOR gateway."
53,True,True,"Add and Or gate after task A. If a is unequal to one continue to the next or gate, otherwise jump to just before task D and join into an or gate ",NA
54,False,False,Add two new XOR Decision Gateways. The first one immediately before the first decision gateway in the Input PM. The second one immediately after the last decision gateway in the Input PM. Create two paths. The first paths is between the two new XOR Decision Gateways and is traversed if a=1. The second path is between the first two XOR Decision Gateways and is traversed if a != 1.,False
55,True,False,"Add a new XOR gateway, ""a!=1"" for the original branch",NA.
56,True,False,"Add one more xor to the original xor, when a!=1 goes to the old xor when a=1 skip the process",NA.
57,True,True,"Add a condition After Task A testing whether the variable a is 1 or is not 1. If a = 1, execute no Task and merge to the Close Gateway in Front of Task D and if a != 1 execute the true/false condition and  Task B or C, merge the true/false cases back together and then merge in to the Close gateway before executing Task D","The modification means: After completing Task A, the process will check the value of variable 'a'. If 'a' equals 1, the process will skip directly to the gateway before Task D. If 'a' does not equal 1, the process will evaluate another condition to decide between executing Task B or Task C. After either Task B or Task C is completed, the process will merge back together and then proceed to the gateway before executing Task D."
58,False,False,The if condition will not be involved in the first run. ,False
59,True,False,"After the first XOR after task A, if a equals 1 go straight to the XOR before task D. If a does not equal 1, continue with the next XOR.","The condition after the first exclusive gateway following task A has been updated such that if 'a' equals 1, the process flows directly to the exclusive gateway preceding task D. If 'a' does not equal 1, the process proceeds to the next exclusive gateway."
60,True,True,Please add XOR in front and after the decision option of false and true. Label the option that goes to the original flow a != 1 and the flow that spans to the other xor a = 1,NA
61,True,True,add decision after task A to jum to task d in case of a=1 and follow other instruction in cas of a!=1,"The modification means that after completing Task A, a decision will be made. If the condition a=1 is met, the process will jump to Task D. If the condition a!=1, the process will follow the other instructions."
62,True,True,Add a exlusive choice after Task A. If a!=1 the process continues as normal. If a=1 the process continues with task D.,"The modification means that after completing Task A, a decision is made. If the condition `a != 1` is true, the process continues with the existing flow. If the condition `a == 1` is true, the process proceeds with Task D."
63,True,False,Allow to bypass the decision if a == 1.,"The meaning of the modification is: ""If the variable 'a' equals 1, then the decision activity can be skipped."""
