,mapping,epap,user,meaning
45,True,True,"Delete subprocess F first, add a selection state after task A, add a new task B if it’s true , add a task C if it’s false, after B and C add a new state, after this state add a new task D","The modification means:

The subprocess F will be removed. After task A, a decision will be made. If the condition is true, task B will be executed. If the condition is false, task C will be executed. After both tasks B and C, a new state will be introduced, followed by task D."
46,True,True,Expanding a subprocess into explicit decision logic,"The modification means that a subprocess within the main process will be integrated directly into the parent process, eliminating the subprocess boundary and incorporating its activities and gateways explicitly into the parent process flow."
47,True,False,Expand subprocess F,"The modification means that the subprocess represented by activity F, which was previously collapsed (hidden), has now been expanded to show its internal activities and flow."
48,True,False,Add the explicit process model of subprocess F.,NA.
49,True,False,"subprocess F should consist of following: x, if true, task B, else task C, connect both to an x and move on with task D","The modification means that a new conditional branch is introduced. If condition X is true, then task B is executed. Otherwise, task C is executed. After either task B or task C is completed, the process proceeds to task D."
50,True,True,replace subprocess F with the tasks from before.,NA.
51,True,False,"Replace subprocess F with an new XOR branch. For true add a task B and for false add a task C, after the XOR branch add a new task D.","The modification means: Remove the existing subprocess F and insert a new exclusive gateway (XOR). From the XOR, if the condition is true, perform task B; if the condition is false, perform task C. After completing either task B or task C, perform a new task D."
52,True,True,"replace the subprocess. First should be a xor Split: if false Task C, if true Task B. After The XOR join follows task D","The modification means that a subprocess will be removed, and its contents will be incorporated directly into the parent process. After the inclusion, the process will first encounter an XOR gateway that splits the flow based on a condition. If the condition is false, Task C will be executed. If the condition is true, Task B will be executed. After completing either Task B or Task C, the process will synchronize at an XOR join before proceeding to Task D."
53,True,False,"Replace subprocess F with an or gate. On true task B is executed on false task C, afterwards they join and then task D leads to the final state",NA.
54,True,True,Replace the subprocess F with all the elements that are actually in the subprocess F.,"The modification means that the subprocess F will be removed, and all the activities and elements contained within subprocess F will be incorporated directly into the parent process, eliminating the hierarchical level represented by subprocess F."
55,True,False,"Replace subprocess F with an XOR gateway: task B on the true branch, task C on the false branch, both followed by task D.",NA.
56,True,True,Replace the sub process F with all the content inside it,"The modification means that the sub-process F will be removed, and all the activities and elements contained within it will be incorporated directly into the parent process, eliminating the hierarchical level represented by sub-process F."
57,True,False,"Extract the functionality of subprocess F to have After Task A an true false gateway, in the true case execute Task B, in the false case Task C, merge into the close gateway and execute Task D","The modification means that a new subprocess will be created to encapsulate the following sequence: After completing Task A, a conditional gateway will evaluate a condition. If the condition is true, Task B will be executed. If the condition is false, Task C will be executed. After either Task B or Task C is completed, the flow will merge at a closing gateway and then proceed to execute Task D."
58,True,True,The output PM does not have subprocess. ,"The modification means that a subprocess previously embedded within the main process has been integrated directly into the parent process, eliminating the hierarchical level created by the subprocess. As a result, all activities and flow objects within the former subprocess are now part of the main process flow."
59,True,True,Replace subprocess F with its original form.,"The subprocess ""F"" will be removed, and its contained activities will be directly incorporated into the parent process, eliminating the hierarchical level of subprocess ""F""."
60,True,True,Revert the the subprocess into the original structure,NA
61,True,False,add subprocess f as tasks,NA.
62,True,False,Assuming subprocess F is known and that: Replace subprocess F with the subprocess,NA.
63,True,False,"Replace the subprocess F with a decision with two branches. The first branch should be executed when the condition of variable X = true, and contain task B. The second branch should be the default branch and contain task C. After the decision join additionally a task D should be inserted.","The modification means that the subprocess F will be removed and replaced with a decision gateway. This gateway will have two outgoing branches: one for when the variable X is true, leading to task B, and another default branch leading to task C. After both branches, they will join and lead to a new task D."
