,mapping,epap,user,meaning
31,True,True,Insert two parallel gateways. One after task A and one right before the termination event. Both of these parallel gateways should be connected through task D.,Task D will now be executed in parallel with other tasks following task A and before the termination event.
32,True,False,"Remove task D. After task A add an unconditional branch. One of the branches leads to the rest of the diagram, the other contains task D and converges with the other branch before the end of the diagram.","After task A, an unconditional branch is added. One branch leads to the rest of the diagram, while the other branch contains task D and then converges with the first branch before the end of the diagram. Task D is removed from its original position."
33,True,True,Add a parallel Task D where the Split happens after Task a and ist joined before the end of the process,"A new parallel Task D is added to the process. The split to Task D occurs after Task A, and Task D is joined back into the process before the end."
34,True,False,"If condition neither true or false, then execute task D and end the process","If the condition is neither true nor false, then execute task D and end the process."
35,True,False,"If b, c or d return true, the output should be true ","The process fragment is embedded in a conditional branch where the output will be true if any of the conditions b, c, or d return true."
36,True,False,"a new && condition is added before the previous condition, and then the task d is executed not in the end but with the &&.",NA
37,True,False,skip the conditional logic and perform task d ,Skip the conditional logic and perform task d.
38,False,False,I don't know. ,False
39,True,True,add a + for parallel processing after task A and before the XOR with a loop after the last XOR and before the endpoint. In this loop do task D and remove it from the end,"Task A will now be followed by parallel processing. Task D will be moved to a loop after the last XOR and before the endpoint, and it will be removed from its original position at the end."
40,True,True,This switch leads to parallel execution of conditional upper sub-process and the task D. ,The conditional upper sub-process and task D will now be executed in parallel instead of sequentially.
41,True,False,"after task and before the exclusive gateway, add a parallel gateway which results in the exclusive gatway.","Add a parallel gateway after the task and before the exclusive gateway, which results in the exclusive gateway."
42,True,False,"Please add a new parallel gateway after task A, that evaluates task D, and remove the current task D","Add a new parallel gateway after task A that evaluates task D, and remove the current task D."
43,True,False,Add an option after task A. If chosen go via a newly created task D to the end of the second if stament,"Add a conditional branch after task A. If the condition is met, proceed to the newly created task D, and then continue to the end of the second if statement."
44,True,True,Include a parallel gateway after task A and before our first exclusive gateway. this first parallel gateway is connected to our second parallel gateway which is located directly after our second exclusive gateway. the conenction between our parallel gateway includes task D,"Task D is now executed in parallel with the sequence flow between task A and the first exclusive gateway, and the sequence flow between the second exclusive gateway and the second parallel gateway."
45,True,False,"Add two new status after the task A and at the position of task D, move the original task C to the middle position of both new status ",NA
46,True,False,B and C can be skipped and only process D if meet some conditions ,"B and C can be skipped, and only process D will be executed if certain conditions are met."
47,True,True,"Exectue task D in parallel after task A, instead of in the end.","Execute task D in parallel with task A, instead of after task A."
48,True,False,Move Task d from after the conditional Split to parallel to the other Task after Task a.,Move Task d to run in parallel with the other Task that follows Task a.
49,True,False,"add a + after task A, connect it to the first X and connect it to a new task D. Add another + after the second x and connect it to the endpoint, also connect task D to the second +.","Insert a new task D between task A and the first X, and then connect task D to the second X."
50,True,True,please add a parallel gateway after task A to do task D in parallel with the other block.,Add a parallel gateway after task A to execute task D in parallel with the other block.
51,True,False,"Add a new AND branch after task A, that includes task D and finish the branch before terminating.",NA
52,True,True,task d should be executed parallel to B or C,Task D should be executed in parallel with either Task B or Task C.
53,True,True,Add an and gate after task A which leads to task D and joins again before the end state.,"Task A is now followed by an AND gateway, which splits the process into parallel paths leading to Task D and another path. These paths join again before the end state."
54,True,False,Remove task D from the Input PM. Add two new XOR Decision Gateways. The first one immediately before the first decision gateway in the Input PM. The second one immediately after the last decision gateway in the Input PM. Create a new path between the two new XOR Decision Gateways that always contains the task D.,"Task D is now executed only if a specific condition is met, as determined by the newly added XOR Decision Gateways."
55,True,False,Add a new AND branch within task D ,NA
56,True,True,Task D now will be executed parallel with the xor,NA
57,True,True,Add a parallel Gateway Splitting before the existing true/false condition and merging after the true false merged and before the End Node to execute Task D parallel to the condition and Tasks B or C,Task D will now be executed in parallel with the true/false condition and Tasks B or C.
58,True,True,The task D will be run parallel with other tasks after task A.  ,Task D will be run in parallel with other tasks after task A.
59,True,False,Add a gateaway each after task A and right before the end of the process. Connect them both with task D.,A gateway is added after task A and another gateway is added right before the end of the process. Task D is connected between these two gateways.
60,True,False,Please add a XOR after task A that spans to the very end and has Task D in it,"A new XOR gateway is added after Task A, creating a conditional branch that includes Task D and spans to the end of the process."
61,True,False,add new step after task a to add task d and add at the end again,NA
62,True,False,Remove Task D. Add two parallel branches. Put the exclusive choice on one parallel branch and Task D on the other parallel branch.,NA
63,True,True,Add a task D that runs in parallel to the decision.,NA
