,mapping,epap,user,meaning
17,True,False,"In the 'OR split' after 'task A', remove the transition 'task C' and its edges, then insert the edge 'false' between 'OR split' and 'Or join' in its place. Finally, insert 'task C' with 'OR split' as input and 'task D' as output as well as its corresponding edges.",Remove the transition 'task C' and its edges after 'task A' in the 'OR split'. Insert the edge 'false' between 'OR split' and 'Or join'. Insert 'task C' with 'OR split' as input and 'task D' as output along with its corresponding edges.
18,True,True,Move task C directly before task D while maintaining the false path,Move task C directly before task D.
19,True,True,Please remove task C from inside the xor and insert it between the closing xor and task D,Move task C from inside the XOR and insert it between the closing XOR and task D.
20,True,True,"remove task C, keep conditional branch (empty), insert task C between XOR (gateway) join and task D","Remove task C, keep the conditional branch empty, and insert task C between the XOR join gateway and task D."
21,True,True,please move task C before task D and after the xor choice while keeping the false condition.,Move task C before task D and place it after the XOR choice while keeping the false condition.
22,True,True,Please move task C behind the second XOR and if the first XOR is false we do now go directly into the second XOR,"Move task C behind the second XOR and if the first XOR is false, go directly into the second XOR."
23,True,True,Moving task c after the xor closing gate,Move task c after the XOR closing gate.
24,True,True,remove task C and add a new Task C after the end of the gate ,Remove Task C and add a new Task C after the end of the gateway.
25,True,True,Move task C from the false-branch in the XOR to directly-follow the XORs join. ,Move task C to directly follow the XOR join.
26,True,True,"I want you to move task C directly before task D, it will not be part of the gateway any longer. Do not make any other changes.",Move task C directly before task D. Task C will not be part of the gateway any longer.
27,True,False,remove task C such that after task A is suceded by task D when the condition is false. After the condition add a new task C.,NA
28,True,True,move task C from inside the exclusive gateway after the exclusive gateway,Move task C from inside the exclusive gateway to after the exclusive gateway.
29,True,False,"Move task C behind the closed OR-gateway and directly before task D, in case of ""false"" the path goes directly to the closing OR-gateway.","Move task C directly before task D, in case of ""false"" the path goes directly to the closing OR-gateway."
30,True,True,Please move Task C before Task D as it has to be done by all,Move Task C before Task D.
31,True,True,Move task C behind the second gateway and connect both gateways with one arrow/flow.,Move task C behind the second gateway and connect both gateways with one arrow/flow.
32,True,True,"Move task C from the ""false"" branch, to before task D, after the branches converge.","Move task C from the ""false"" branch to before task D, after the branches converge."
33,True,False,Remove Task c by connecting the two Gateways directly with the Same condition,Delete Task c and connect the two Gateways directly with the same condition.
34,True,True,"Move tssk C out of the OR condition. Move it after the condition check, right before task D","Move task C after the condition check, right before task D."
35,True,True,remove task C from the fasle case of task A and place if after the second merger before task D,Move task C from the false case of task A and place it after the second merger before task D.
36,True,False,"Task C is removed, and a task C is added. Meaning that a false task A, won't execute a task C. Task C was conditionally executed before but is now always in the sequence. ",Task C is added after Task A. Task C is now always executed in the sequence.
37,True,False,"After task a, if true maintain the model as before, but task c and d should be performed regardless of the output of task a ",NA
38,True,True,Moving task C to the spot before task D. ,Move task C to the spot before task D.
39,True,True,move task c from the false path to the spot betwwen task the and the XOR,Move task C from the false path to the spot between task D and the XOR.
40,True,False,"Regardless the result of the condition X, a second condition is checked and then task C will be executed at every scenario.  ",Embed a second condition check before task C and ensure task C is executed in every scenario.
41,True,False,at the moment we differentiate between true or false after task a. This goes into either task b or task c. I would like to put task c in a different spot. It should still differentiate between true or false but they should both result in task c now which then follows task and the end.,"Move task c to follow task a, differentiating between true or false, and then proceed to task and the end."
42,True,True,"Please move task C to after the second exclusive gateway, just before task D","Move task C to just before task D, after the second exclusive gateway."
43,True,False,Change task c from false input to finally ,NA
44,True,False,"Please change the true and false regulation of our first exclusive gateway to directly connect to the second exclusive gateway by removing task C. THe direct connection to our second exclusive gateway should be ""false"". Then add a new task following the second exclusive gateway called ""task C"". ""task D"" should then be followed directly after task C","Remove task C and directly connect the first exclusive gateway to the second exclusive gateway with the condition ""false"". Add a new task called ""task C"" following the second exclusive gateway, and then add ""task D"" directly after task C."
45,True,True,Please remove the task c from the original position to the position before task D,Move task c to the position before task D.
46,True,True,Move the task c afterwards task B,Move the task C after task B.
47,True,True,Remove task C but maintain the decision before task B and insert task C before task D but after the two control flows merges,Move task C to a position before task D after the two control flows merge.
48,True,True,Move Task c to after the conditional Split and before Task d,Move Task c to after the conditional Split and before Task d
49,True,True,"move task C to behind task D, if X false than next X",NA
50,True,True,please move task C from after the exclusive gateway before task D,Move task C from after the exclusive gateway to before task D.
51,True,True,Remove task C from the false branch and add a new task C before task D.,Remove task C from the false branch and add a new task C before task D.
52,True,True,move task C out of the XOR structure and place it before D ,Move task C from its current position within the XOR structure and place it directly before task D.
53,True,True,move Task C after the joining Or gate,Move Task C after the joining OR gateway.
54,True,True,Perform the following two steps. First: Remove task C but keep the false flow to the gateway. Second: Add the deleted task C before task D.,Move task C before task D.
55,True,True,"Move task C from the 'false' branch to after the XOR join, so that it is executed before task D regardless of the branch taken.","Move task C to be executed after the XOR join and before task D, regardless of the branch taken."
56,True,True,Move the task C to the behind of xor and followed by  Task D,Move the task C to be positioned after the XOR gateway and followed by Task D.
57,True,True,Move Task C dein inside the false case to behind the close gateway in order to get a „empty“ false case directly going into the close gateway and two tasks (C and D) following merge ,Move Task C to behind the close gateway.
58,True,True,The task c is moved to the one before task D. ,Move the task C to the position before task D.
59,True,True,Move task C to right before task D.,Move task C to right before task D.
60,True,True,Please move the task C right in front of Task D and after the xor,Move the task C right in front of Task D and after the XOR gateway.
61,True,True,move task c directly before task D,Shift task C to directly precede task D.
62,True,True,Move Task C after the exclusive choice,Move Task C after the exclusive choice.
63,True,False,add a task c after the decision join.,"Insert a task named ""c"" after the decision join."
