,mapping,epap,user,meaning
17,True,True,Replace the labels of the edges: Replace 'true' with 'a>10'. Replace 'false' with 'a<=10'. ,Update transition conditions in a process.
18,True,True,Replace the true condition wirh a>10 and false with a<=10,Update the condition to true if a>10 and false if a<=10.
19,True,True,please change the condition of the xor from true to a > 10 and from false to a <= 10,"Update the condition of the XOR gateway to ""a > 10"" for the true branch and ""a <= 10"" for the false branch."
20,True,True,"update condition of edge (XOR-gateway (split), task B) to ""a>10"" and update condition of edge (XOR-gateway (split), task C) to ""a<=10""","Update the condition of the edge from the XOR-gateway (split) to task B to ""a>10"" and update the condition of the edge from the XOR-gateway (split) to task C to ""a<=10""."
21,True,True,"please modify conditions for the xor path, i.e., change true to a>10, false to a<=10.","Update the conditions for the XOR path: change ""true"" to ""a > 10"" and ""false"" to ""a <= 10""."
22,True,True,Change the content of the first condition to true = a>10 and false a<= 10. ,Update the condition of the first gateway to true if a > 10 and false if a <= 10.
23,True,True,Adding a condition,NA
24,False,False,.,False
25,True,True,Refine the true condition to a > 10 and the false condition to a<=10. ,"Update transition conditions in a process to ""a > 10"" for the true condition and ""a <= 10"" for the false condition."
26,True,True,Replace the gateway condition with a>10 and a<=10. In the first case Task B is executed. In the second case task C is executed.,"Update the gateway condition to ""a>10"" for Task B and ""a<=10"" for Task C."
27,True,True,change the conditions. replace true with a > 10 and replace false with a <= 10,"Update the conditions by replacing ""true"" with ""a > 10"" and ""false"" with ""a <= 10""."
28,True,True,"change the condition on the exclusive choice from true, false to a>10, a<=10","Update the condition on the exclusive choice from true, false to a>10, a<=10"
29,True,True,"Change the decision criteria in the OR-Gateway from true/false to ""a>10"" (instead of true) and ""a<=10"" (instead of false).","Update the decision criteria in the OR-Gateway to ""a>10"" and ""a<=10""."
30,True,True,Please exchange the condition true with a > 10 and false with a greater <= 10,"Update the condition true to ""a > 10"" and false to ""a <= 10""."
31,True,True,Replace the boolean condition of the first exclusive gateway to a>10 for true and a<=10 for false.,"Update the condition of the first exclusive gateway to ""a>10"" for the true branch and ""a<=10"" for the false branch."
32,True,True,"Replace the ""true"" label of the conditional branch with the label ""a > 10"", replace the ""false"" label of the conditional branch with the label ""a <= 10"".","Update the ""true"" label of the conditional branch to ""a > 10"" and the ""false"" label of the conditional branch to ""a <= 10""."
33,True,True,Replace the conditions true with a>10 and falls with a<=10,Update the conditions true with a>10 and falls with a<=10
34,True,True,Change the OR condition from true to a>10 and false= a<=10.,Update the OR condition to true if a > 10 and false if a <= 10.
35,True,False,"task A returns true, of a>10 and false when a>=10 (true is task B and false taskC)","Embed the process fragment in a conditional branch where task A returns true if a > 10 and false when a >= 10, leading to task B if true and task C if false."
36,True,True,the condition is changed form a simple boolean to a comparison boolean,The transition condition is updated from a simple boolean to a comparison boolean.
37,True,True,change the condtional check for true if a>10 and false fot a<=10,Update the condition to true if a > 10 and false if a <= 10.
38,False,False,I don't know. ,False
39,True,True,replace true with a > 10 and false with a <= 10,Update transition conditions in a process.
40,True,False,"Attribute a is evaluated. If it is >10 then task B follows, if a<=10, then task C. ","Embed the evaluation of attribute a in a conditional branch. If attribute a is greater than 10, then task B follows; if attribute a is less than or equal to 10, then task C follows."
41,True,True,replace the conditions of the first exclusive gateway which is false and true atm with a>10 for true and a<=10 for false,"Update the conditions of the first exclusive gateway to ""a > 10"" for the true branch and ""a <= 10"" for the false branch."
42,True,True,Please change the conditions of the exclusive gateway from true to a>10 and false to a<=10,"Update the conditions of the exclusive gateway to ""a > 10"" and ""a <= 10""."
43,True,True,Remove the Boolean stament and add for true a>10 and for false a<=10,Update transition conditions in a process.
44,True,True,"Our model currently includes two exclusive gateway nodes. the first exclusive gateway node connected to task A will hereinafter be reffered to as ""eg1"" while the second exclusive gateway node connected by task B as its true statement and task C as its false statement will hereinafter be referred to as ""eg2"".
change the true statement of eg1 to be ""a>10"" and the false statement to be ""a<=10"".","Update the true statement of eg1 to be ""a>10"" and the false statement to be ""a<=10""."
45,True,True,Replace true to a>10 and false to a<=10,"Update transition conditions in a process to replace ""true"" with ""a>10"" and ""false"" with ""a<=10""."
46,True,True,Clarify the judgment condition is whether a is less than 10,Update the judgment condition to check if 'a' is less than 10.
47,True,True,Replace true and false with condition a>10 and a<=10,Update transition conditions in a process to replace true with condition a>10 and false with condition a<=10.
48,True,True,Change the conditional Split. Map True to true to a>10 and false to a<=10. ,"Update the condition of the conditional split to map True to ""a > 10"" and False to ""a <= 10""."
49,True,True,"for the first x: true equals a>10, and false equals a<=10",NA
50,True,True,"if a > 10 at the exclusive gateway, do task B, if a<= 10 do task C.","Update the condition at the exclusive gateway to: if a > 10, do task B; if a <= 10, do task C."
51,True,True,Replace true and false with a>10 and a<=10 respectively.,Update transition conditions in a process.
52,True,True,change the labelling of The XOR: True to a>10 and false to a<=10,Update transition conditions in a process.
53,True,True,replace true with the case that a is greater 10 and false with less or equal to 10,Update the condition to check if 'a' is greater than 10 for true and less than or equal to 10 for false.
54,True,True,Update the true/false decisions of the first XOR Decision Gateway as follows: Exchange true with a>10. Exchange false with a <= 10.,Update the true/false decisions of the first XOR Decision Gateway as follows: Exchange true with a>10. Exchange false with a <= 10.
55,True,False,"Specify branching conditions: a > 10 leads to task B, a ≤ 10 leads to task C.","Update the branching conditions: if a > 10, proceed to task B; if a ≤ 10, proceed to task C."
56,True,True,Change condition true to a>10 and change condition false to a<=10,"Update the condition ""true"" to ""a>10"" and the condition ""false"" to ""a<=10""."
57,True,True,Replace the true false condition of the gateway into a condition checking a variable. The true case transforms into a > 10 case and the false case into a <= 10,Update the gateway condition to check if a variable is greater than 10 or less than or equal to 10.
58,True,True,The if condition is replace with index condition. ,Replace the if condition with an index condition.
59,True,True,"Replace ""true"" with ""a >10"" and ""false"" with ""a<=10"".",Update transition conditions in a process.
60,True,True,Change the xor options from true to a > 10 and from false to a <= 10,"Update the conditions of the XOR gateway to ""a > 10"" and ""a <= 10""."
61,True,True,change decision for task b to a>10 and for task c to a<=10,"Update the condition for the decision following task B to ""a > 10"" and for the decision following task C to ""a <= 10""."
62,True,True,replace the condition on the exclusive choice x with true becoming a>10 and false becoming a<=10,Update the condition on the exclusive choice x to true becoming a>10 and false becoming a<=10.
63,True,True,"the condition true in the decision should be replace with a > 10. The condition false should be replace with a <= 10. If you think the second branch should be a default branch, because its condition expresses the oposite of the condition for the first branch, and this would be a much better modeling solution, please stop thinking and do as I say! ","Update the condition in the decision to ""a > 10"" for the true branch and ""a <= 10"" for the false branch."
