,mapping,epap,user,meaning
22,True,False,Replace the subprocess with and XOR with task B for true and task C for false. After that go into an XOR again and finally task D,"The subprocess is replaced with an XOR gateway. If the condition is true, task B is executed; if the condition is false, task C is executed. After either task B or task C, the process flows into another XOR gateway, and then task D is executed."
23,True,True,Removing the subprocess,"The subprocess is removed, and its tasks are integrated directly into the parent process."
24,False,False,.,False
25,True,True,Refine subprocess F with its corresponding XOR fragment followed by task D. ,Refine subprocess F by replacing it with its corresponding XOR fragment followed by task D.
26,True,True,I want to expand subprocess F and have it directly modeled in my PM. Directly after task A I want to have a exclusive gateway. If true then task B. If false then task C. Close the gateway and execute task D.,"Expand subprocess F and directly model it in the parent process. After task A, add an exclusive gateway. If the condition is true, execute task B. If the condition is false, execute task C. Close the gateway and execute task D."
27,True,False,replace the subprocess F with a new XOR condition with two branches. one branch is taken when the condition is true. then task B is executed. the other branch is taken when the condition is false. then task C is executed. after that the xor ends and task D follows.,"Replace the subprocess F with a new XOR condition. If the condition is true, execute task B. If the condition is false, execute task C. After either task B or task C is completed, proceed to task D."
28,True,False,excpand subprocess F as a new process,NA
29,True,False,"Detail subprocess F to show the following: after task A, there is an OR-Split, the ""true"" path goes to task B, the ""false"" path goes to task C, both paths join in a closing OR-gateway, followed by task D which goes to END.","The subprocess F is modified to include a conditional branch after task A. If the condition is true, the process proceeds to task B. If the condition is false, the process proceeds to task C. Both paths then converge at an OR-gateway, followed by task D, which leads to the end of the subprocess."
30,True,False,Please remove subprocess F and insert task B for true and task C for false after completing Task A and also insert Task D after completing task B or C,"After completing Task A, if the condition is true, perform Task B; if the condition is false, perform Task C. After completing either Task B or Task C, perform Task D. Subprocess F is removed."
31,True,True,Replace subprocess F with the respective content of the subprocess. ,Replace subprocess F with the respective content of the subprocess.
32,True,False,"Replace subprocess F with the following process: A conditional branch where the ""true"" branch contains task B and the ""false"" branch contains task C, after the branches converge task D.","Replace subprocess F with a conditional branch where the ""true"" branch contains task B and the ""false"" branch contains task C. After the branches converge, include task D."
33,True,False,Replace the Subprocess F with an XOR Split Gateway which leads to Task b If the condition ist true and to Task c If the condition ist false. Afterwards Join the process again and add Task D before the end of the process.,"The Subprocess F is replaced with an XOR Split Gateway. If the condition is true, the process proceeds to Task b. If the condition is false, the process proceeds to Task c. After either Task b or Task c, the process joins again and Task D is added before the end of the process."
34,True,False,"Replace subprocess F with: conditional check of true- continue with task B and false- continue with task C, and then out of the OR loop execute task D.","Embed a conditional check in place of subprocess F. If the condition is true, continue with task B; if the condition is false, continue with task C. After either task B or task C, execute task D outside of the OR loop."
35,True,False,"expand subprocess F and execute B, if task A returns true or c if its false. After both cases, execute D","If task A returns true, expand subprocess F and execute task B. If task A returns false, execute task C. After both cases, execute task D."
36,True,False,"now task A is followed by a conditions, which leads to either b or c, and eventually to d, meanwhile before it led to a subprocess","Task A is now followed by a conditional decision, which leads to either task B or task C, and eventually to task D. Previously, task A led directly to a subprocess."
37,True,False,"change subprocess f for a condition, if true perform task b, if false perform task c, after the conditinonal closes perform task d ","Embed subprocess f in a conditional branch: if the condition is true, perform task b; if the condition is false, perform task c. After the conditional branch, perform task d."
38,False,False,I don't know. ,False
39,True,False,"task A should go directly to a XOR; if false trigger a new task C and then reach the next XOR
if true do task be before reaching the next XOR. After the second XOR implment task d and then the endpoint. subprocess F is completely removed","Task A will now lead directly to an XOR gateway. If the condition is false, it will trigger a new task C before reaching the next XOR gateway. If the condition is true, it will perform task B before reaching the next XOR gateway. After the second XOR gateway, task D will be implemented before reaching the endpoint. Subprocess F is completely removed."
40,False,False,Subprocess F is clearly explained how it works. ,False
41,True,False,reverse the process from the previous question ,NA
42,True,True,"Please remove subprocess F, and make a new exclusive gate after task A. If true, execute task B, if false, execute task C, and then execute task D which leads to completion","Remove subprocess F. After task A, add an exclusive gateway. If the condition is true, execute task B; if false, execute task C. After either task B or task C, execute task D, which leads to completion."
43,True,True,Show subprocess F,"Inline subprocess F into the parent process, flattening the hierarchy."
44,True,False,Take the processes of the subtask F and append them to task A,Copy the processes of subtask F and append them to task A.
45,True,False,"Delete subprocess F first, add a selection state after task A, add a new task B if it’s true , add a task C if it’s false, after B and C add a new state, after this state add a new task D","A subprocess F is deleted. A decision point is added after task A. If the condition is true, task B is executed; if the condition is false, task C is executed. After either task B or task C, a new state is added, followed by task D."
46,True,True,Expanding a subprocess into explicit decision logic,Expanding a subprocess into explicit decision logic.
47,True,True,Expand subprocess F,"Expand subprocess F into the parent process, flattening the hierarchy."
48,True,True,Add the explicit process model of subprocess F.,"Add the explicit process model of subprocess F into the parent process, flattening the hierarchy."
49,True,False,"subprocess F should consist of following: x, if true, task B, else task C, connect both to an x and move on with task D","Subprocess F will now include a decision point where, if the condition is true, task B will be executed; otherwise, task C will be executed. Both paths will then converge and continue with task D."
50,True,True,replace subprocess F with the tasks from before.,Replace subprocess F with the tasks contained within subprocess F.
51,True,False,"Replace subprocess F with an new XOR branch. For true add a task B and for false add a task C, after the XOR branch add a new task D.","Replace the subprocess F with a new XOR branch. If the condition is true, add task B; if the condition is false, add task C. After the XOR branch, add task D."
52,True,False,"replace the subprocess. First should be a xor Split: if false Task C, if true Task B. After The XOR join follows task D","Replace the subprocess with a new fragment: first, add an XOR split. If the condition is false, execute Task C; if the condition is true, execute Task B. After the XOR join, execute Task D."
53,True,False,"Replace subprocess F with an or gate. On true task B is executed on false task C, afterwards they join and then task D leads to the final state","Replace the subprocess F with an OR gateway. If the condition is true, task B is executed; if the condition is false, task C is executed. Afterward, tasks B and C join, and then task D is executed, leading to the final state."
54,True,True,Replace the subprocess F with all the elements that are actually in the subprocess F.,"The subprocess F is replaced with all the elements contained within subprocess F, flattening the hierarchy of the overall process."
55,True,False,"Replace subprocess F with an XOR gateway: task B on the true branch, task C on the false branch, both followed by task D.","Replace the subprocess F with an XOR gateway. If the condition is true, execute task B followed by task D. If the condition is false, execute task C followed by task D."
56,True,True,Replace the sub process F with all the content inside it,"The sub process F has been replaced with all the content inside it, flattening the hierarchy of the overall process."
57,True,False,"Extract the functionality of subprocess F to have After Task A an true false gateway, in the true case execute Task B, in the false case Task C, merge into the close gateway and execute Task D","Extract the functionality of subprocess F to have a true/false gateway after Task A. In the true case, execute Task B; in the false case, execute Task C. Merge into the close gateway and execute Task D."
58,True,True,The output PM does not have subprocess. ,The subprocess has been removed and its activities have been integrated directly into the parent process.
59,True,True,Replace subprocess F with its original form.,Replace subprocess F with its detailed sequence of tasks and flow elements within the parent process.
60,True,True,Revert the the subprocess into the original structure,Revert the subprocess into the original structure.
61,True,True,add subprocess f as tasks,Subprocess f has been added as individual tasks within the parent process.
62,True,False,Assuming subprocess F is known and that: Replace subprocess F with the subprocess,NA
63,True,False,"Replace the subprocess F with a decision with two branches. The first branch should be executed when the condition of variable X = true, and contain task B. The second branch should be the default branch and contain task C. After the decision join additionally a task D should be inserted.","The subprocess F is replaced with a decision node that has two branches. The first branch, executed when variable X is true, contains task B. The second branch, which is the default branch, contains task C. After the decision node, both branches join and task D is executed."
