,mapping,epap,user,meaning
16,True,True,Task C should be removed from the false OR Gateway path,The activity 'Task C' is removed from the process model. The sequence flow from the 'false' path of the OR Gateway will now bypass 'Task C' and connect directly to the subsequent element on that path.
17,True,False,"In the 'OR split' after 'task A', remove the transition 'task C' and its edges, insert the edge 'false' between 'OR split' and 'Or join' in its place.","The entire branch originating from the 'OR split' gateway (located after 'task A') and leading to 'task C' is removed. A new sequence flow, labeled 'false', is then inserted from this 'OR split' directly to its corresponding 'Or join' gateway, effectively bypassing the removed 'task C' branch."
18,True,True,Remove task C while maintaining the false path,"The activity 'Task C' is removed from the process. This task was previously executed when a specific 'false' condition was met at a preceding exclusive gateway. The 'false' path, representing this conditional flow, remains in the process, but it now bypasses 'Task C' and connects directly to the subsequent element in the flow."
19,True,True,Please remove task c from the model but keep the connection between the gateways,"The task named 'c' is removed from the process model. The direct connection between the gateway preceding task 'c' and the gateway succeeding task 'c' is maintained, effectively bypassing the removed task."
20,True,True,"remove task C, keep conditional branch (empty)","The modification removes task C from the process. If task C was part of a conditional branch, that specific conditional path will remain in the model, but it will be an empty branch without any activity."
21,True,True,please remove task C while keeping the connection with condition of false.,"The task ""C"" is removed from the process. The sequence flow labeled ""false"" that previously led to task ""C"" will now directly connect to the element that was succeeding task ""C""."
22,True,False,Please remove task C. We do now go directly into the second XOR if the first XOR is false.,"The entire branch originating from the 'false' outgoing sequence flow of the first XOR gateway, which previously contained 'Task C', is removed. The 'false' outgoing sequence flow from the first XOR gateway will now directly connect to the second XOR gateway."
23,True,True,Removing a task,"The specified task is removed from the process model, and the activity it represents will no longer be performed."
24,True,True,remove task C ,"The activity named ""task C"" is removed from the process."
25,True,False,Remove task C such that no task is executed in the false-branch. ,"The entire false-branch, which currently contains Task C, is removed from a conditional gateway. This includes Task C, any other tasks or elements within that branch, and the outgoing sequence flow defining the false-branch. If, after this modification, the conditional gateway has only one remaining outgoing sequence flow, the gateway itself is removed, and its incoming flow is connected directly to the target of the remaining outgoing flow."
26,True,True,Delete task C. Do not make any other changes.,"Task C is removed from the process model, and its incoming and outgoing sequence flows are reconnected to maintain a valid process flow."
27,True,True,remove task C such that after task A is suceded by task D when the condition is false,NA
28,True,True,remove task C,The task C is removed from the process.
29,True,False,"Delete task C, so that in case of ""false"" the path goes directly to the closing OR-gateway.",NA
30,True,True,Task C has to be removed,"The activity named ""Task C"" is removed from the process."
31,True,True,"Instead of task C, connect both gateways directly.","The task named ""C"" is removed from the process. The sequence flow that previously led into task C from an upstream gateway, and the sequence flow that led from task C to a downstream gateway, are replaced by a direct sequence flow connecting the upstream gateway to the downstream gateway."
32,True,True,Remove task C.,Task C is removed from the process model.
33,True,False,"Replace Task C with a direct connection to the Merge-Gateway, which is used when the Split Gateway evaluates to false.","The branch containing Task C, which originates from the Split Gateway's 'false' path and leads to the Merge Gateway, is removed. The sequence flow from the Split Gateway's 'false' path will now directly connect to the Merge Gateway."
34,True,True,Remove task C,"The task ""C"" is removed from the process."
35,True,True,"Remove Task C, when task A is true ",NA
36,True,False,"Task C is removed, meaning a false task A, won't execute a task C anymore.","The entire branch containing 'Task C', which was previously executed when a 'false' condition was met following 'Task A', is removed from the process. This includes 'Task C' and its associated sequence flows. Any gateway that becomes redundant as a result of this removal will also be eliminated, and the process flow will be flattened."
37,True,True,Delete task C and adapt the conditional logic ,Task C is removed from the process. Any conditional logic associated with Task C will be adjusted to maintain a valid process flow.
38,True,True,Removing task C. ,"The task labeled ""C"" is removed from the process model, and any associated sequence flows are adjusted to maintain a valid process flow."
39,True,True,remove task c form the false path,The task 'c' located on the 'false' path originating from a conditional gateway will be removed from the process model.
40,True,False,"If the result of condition X is false, then no task C is executed any more. ","The process now includes an exclusive gateway where a decision based on condition X is made. If condition X evaluates to true, task C is executed. If condition X evaluates to false, task C is skipped."
41,True,True,delete task c while keeping the entire structure elsewise in the excactly same manner,"The task named 'c' is removed from the process. Any sequence flows leading to 'c' will now be redirected to the element that was previously immediately after 'c'. Similarly, any sequence flows originating from 'c' will now originate from the element that was previously immediately before 'c', effectively bridging the gap left by the removal of 'c' and maintaining the overall process flow."
42,True,True,Please remove task C from the model,Task C is removed from the process.
43,True,True,Remove Task C,"The activity named ""Task C"" is removed from the process."
44,True,False,"Please change the true and false regulation of our first exclusive gateway to directly connect to the second exclusive gateway by removing task C. THe direct connection to our second exclusive gateway should be ""false"". ",NA
45,True,True,Please remove the task C ,The task C is removed from the process.
46,True,True,Delete the task C,"The task named ""C"" will be removed from the process model, and any sequence flows connected to it will be re-established to maintain process continuity."
47,True,True,Remove task C but maintain the decision before task B,"The activity named ""C"" and its associated sequence flow are removed from the process model. The decision point (gateway) that previously preceded activity ""B"" remains in the model, along with the sequence flow leading to activity ""B""."
48,True,False,Remove Task c and instead skip to Task d If false,"An exclusive gateway is introduced before Task c. If a condition evaluates to 'false', Task c is bypassed, and the process proceeds directly to Task d. If the condition evaluates to 'true', Task c is executed before proceeding to Task d."
49,True,True,"remove task C, if X false then next X",NA
50,True,True,please remove task C from the model.,The activity named 'C' is removed from the process model. Any sequence flows connected to 'C' will be re-routed or removed to maintain a valid process flow.
51,True,True,Remove task C from the false branch.,The task identified as 'C' located within the 'false' branch originating from an exclusive gateway is removed from the process model.
52,True,False,"Remove task C, but keep the XOR structure by replacing the task with an empty branch ",NA
53,True,True,remove task C and directly go into the joining Or on the false side,"Task C is removed from the process. The sequence flow that previously led to Task C (originating from the ""false"" branch of a preceding decision) will now directly connect to the joining OR gateway that Task C previously flowed into."
54,True,True,Remove task C but keep the false flow to the gateway,"The activity 'Task C' is removed from the process model. Consequently, all sequence flows directly connected to 'Task C' (both incoming and outgoing) are also deleted. An existing alternative sequence flow, identified as the 'false flow', which directly connects to a gateway, is retained in the process model."
55,True,False,"Remove task C from the 'false' branch, so that only task B remains on the 'true' branch before continuing to task D.",NA
56,True,True,Remove the task C while make no change to others ,The task C is removed from the process. Its incoming and outgoing sequence flows are reconnected to maintain process continuity.
57,True,False,Remove Task C to make the false case of the gateway empty and instantly merging into the close gateway ,"The branch containing Task C, which represents the false case of the preceding splitting gateway, is removed. The flow that previously went through Task C will now directly connect to the subsequent merging gateway."
58,True,True,The task c is deleted. ,"The task named 'c' is removed from the process model, along with its associated incoming and outgoing sequence flows, which will be reconnected to maintain a valid process flow."
59,True,True,Remove task C.,The activity labeled 'C' will be removed from the process model.
60,True,True,Please delete task c and directly link the flow false without any task,NA
61,True,True,remove task C,"The task labeled 'C' is removed from the process model, and its incoming and outgoing sequence flows are reconnected to bypass the deleted task."
62,True,True,Remove task C. Keep the exclusive choice for Task B.,"The process fragment consisting of Task C is removed. If Task C was one of the alternative paths originating from an exclusive gateway, and Task B was another alternative path from the same gateway, then the exclusive gateway and the path leading to Task B are retained. The path that previously led to Task C from this exclusive gateway is removed."
63,True,True,delete task c,"The activity named ""c"" is removed from the process."
