,mapping,epap,user,meaning
17,True,False,"Remove the everything within 'OR split' and 'OR join', including those operation nodes. Insert 'task B' between 'task A' and 'task C'. ","The process fragment, including the 'OR split' gateway, all activities and sequence flows within its scope, and the 'OR join' gateway, which was previously located between 'task A' and 'task C', is entirely removed. This removed fragment is replaced by a new 'task B', such that 'task A' is now followed by 'task B', and 'task B' is followed by 'task C'."
18,True,True,Remove the choice for b and c and serialize the process,NA
19,True,False,Please remove the xor and instead just insert a task B which is connected to task A and task D,"The modification replaces the existing process fragment, which is initiated by an exclusive gateway (XOR) and includes all its subsequent decision paths and activities, with a single sequential activity, `Task B`. The flow from `Task A` will now directly lead to `Task B`, and `Task B` will then directly lead to `Task D`. All previous decision logic and alternative paths associated with the exclusive gateway are removed."
20,True,False,replace XOR block by task B,"The existing process fragment, which consists of an exclusive gateway block, is replaced by a single task named ""Task B""."
21,True,False,"please remove the entire xor gateway with all elements inside, then add task B after task A and before task D.",NA
22,True,True,remove the condition from the process model. Now only case a can happen but no condition is needed. So that task A --> task B --> task D,NA
23,True,False,Renoving the xor (or and?) Gate,NA
24,False,False,.,False
25,True,False,Replace the XOR fragment with task B. ,NA
26,True,False,Remove the exclusive gateway and tasks from the branches. Instead I just want to have task B. It should be executed directly after task A. ,"The exclusive gateway and its subsequent tasks are removed. Task B is inserted directly after Task A, replacing the removed fragment."
27,True,False,fuck the entire process. create a new process with task A followed by task B followed by task D,NA
28,False,False,"recreate a new process model with task A -> task B -> task D
",False
29,True,True,"Simplify to only show path a, without gateways. ",NA
30,True,True,"After task A, only task B should be completed to get to Task D, so please remove the branches b and c","The current branching structure after Task A is eliminated. The process flow will now proceed directly from Task A to Task B, and then from Task B to Task D. All other branches (specifically 'b' and 'c') and their associated diverging and converging gateways between Task A and Task D are removed."
31,True,False,Delete both XOR gateways such that the sequence flow only goes from task A through task B into task D. ,"The alternative branches controlled by the two XOR gateways are removed, and the XOR split and join gateways themselves are deleted, resulting in a direct sequence flow from Task A to Task B, and then from Task B to Task D."
32,True,False,"Remove branches labeled ""b"" and ""c"" from the diagram.",NA
33,True,False,Remove the sequences executed If condition b or c ist Met aswell AS the Gateways which are the No longer necessary,NA
34,True,False,Eemkve branch b and c,NA
35,True,True,only keep the upper part of the graph and execute them sequentially. ,NA
36,True,False,"the tasks are now executed sequentially, instead of conditionally. the tasks c, e, f are now removed, the conditions also. ","The conditional branch containing tasks 'c', 'e', and 'f' is deleted, along with its associated conditions, resulting in a sequential execution flow instead of a conditional one."
37,True,False,"make task a be followed by task b and then d, delete the other tasks and conditional checks ","All tasks, except for task 'a', task 'b', and task 'd', are removed from the process. All gateways (conditional checks) are also removed. A direct sequence flow is then established from task 'a' to task 'b', and subsequently from task 'b' to task 'd'."
38,False,False,I don't know. ,False
39,True,False,"change the model to a flow with task a, task b and task d in a linear order. Remove all other tasks and XOR","The branch containing Task C and the XOR gateway are removed, resulting in a linear flow from Task A to Task B, and then to Task D."
40,True,False,"Only the first case of the condition is considered. Possible other result paths, such as b or c are removed.","The modification removes all outgoing sequence flows and their subsequent process elements from a conditional gateway, except for the sequence flow representing the first case. This effectively eliminates all alternative paths, ensuring the process always follows the single remaining path."
41,True,False,delete everthying after task and let a follow task b which then results in d after which the process ends,NA
42,True,False,Please remove the exclusive gateway and replace it with just task B,"The existing exclusive gateway in the process model is removed and replaced by a single task named ""Task B""."
43,True,False,Remove the option for a b c and make task a task b task d,NA
44,True,False,Create a new process that takes the tasks task A task B and task D and put them in the sequence A B and D,NA
45,True,False,Remove other states only keep task A B and C and keep them in a order ,NA
46,True,False,Delete all the judgements ,"The process fragment representing ""all the judgements"" is removed from the process model, including all its constituent tasks, gateways, events, and sequence flows. The remaining parts of the process are reconnected to maintain a valid and executable flow."
47,False,False,-,False
48,True,True,Remove conditional Split and only leave Route a ,"The conditional split gateway will be removed. All alternative routes except for 'Route a' will be eliminated. The process flow will now directly proceed through 'Route a', and any corresponding merge gateway for these routes will also be removed or bypassed."
49,True,False,"visualize the process only if option a is true, leave out the x.",NA
50,True,False,"Instead of the current flow, do task A, task B, and task D sequentially in this order.",NA
51,True,False,"Remove task E, task C and task F and make task A, task B and task D sequential.","The tasks 'Task E', 'Task C', and 'Task F' are removed from the process. The remaining tasks 'Task A', 'Task B', and 'Task D' are reconnected to execute sequentially, meaning 'Task A' is followed by 'Task B', which is then followed by 'Task D'."
52,True,False,replace The XOR block with task B,NA
53,True,False,remove the or gate and just keep task B between task A and task D,"The exclusive or inclusive gateway and its corresponding join gateway between Task A and Task D are removed. All branches originating from this gateway, except for the one containing Task B, are deleted. Task A is then directly connected to Task B, which is directly connected to Task D, establishing a sequential flow."
54,False,False,"Create a new PM. That starts with task A, followed by task B, followed by task D, followed by an end event.",False
55,True,False,"Delete tasks C, E, and F, and simplify the process to a linear flow with task A, task B, and task D.","Tasks C, E, and F are removed from the process. The process flow is reconfigured to be a simple sequence where Task A is followed by Task B, which is then followed by Task D."
56,True,True,Delete xor and only keep the branch A,NA
57,True,True,"Remove the condition gateway and all Tasks except Task B to result in the following Output PM: Start, Task A, Task B, Task D, End",NA
58,True,False,Condition b and c are removed. ,NA
59,True,True,Remove the XORs and everything inside it except for task B.,NA
60,True,False,Remove the xor options and xor them delves so that we only have task A to C in a chain,NA
61,True,False,delete decision to follow tasks in order: a b and c,NA
62,True,False,Make a new process Task A directly leads to task B directly leads to task D,NA
63,True,False,Delete the branches with condition c and with condition c.,NA
