,mapping,epap,user,meaning
15,True,False,loop gets introduced,NA
16,True,True,Task D can be executed in paralell to the OR Gateway,NA
17,True,False,"Before the 'OR split' and after 'task A', add a 'AND split' followed by 'task D', and 'AND join'. 'AND join' should be between 'OR join' and 'end place'.",NA
18,False,False,Introduce task D as a parallel path directly after task A,False
19,True,True,Please insert a parallel after task A. The parallel has two branches. Branch 1 is the previous xor section and Branch 2 contains only task D.Both branches are connected with a closing parallel which is inserted before the end,"After Task A, the process will split into two parallel branches. The first branch will execute the previously existing XOR-based section. The second branch will execute Task D. Both branches will run concurrently, and the process will only proceed to its end state after both the XOR-based section and Task D have completed."
20,True,True,insert task D parallel to task B and task C,"The process flow will now split into two concurrent paths. One path will execute Task D. The other path will first execute Task B, and upon its completion, will execute Task C. Both Task D and the sequence of Task B followed by Task C must complete before the process can continue."
21,True,True,"please add a parallel path after task A where task D is moved to one branch of this parallel path, and the other branch is connected to the original exclusive choice.","After Task A is completed, the process will split into two parallel paths. One path will execute Task D. The other path will proceed to the original exclusive choice gateway, allowing the decision and subsequent activities to occur concurrently with Task D."
22,True,True,Add a parallel process including only task D after task a which is then added to the other flow right in front of the target.,NA
23,False,False,And gate?,False
24,True,False,add a parallel gate before the exclusive gate. the parallel gate should introduce task D and conclude right before the stop token,NA
25,True,True,Task D is in parallel to both task B and C instead of following B and C.,"Task D, which previously executed sequentially after both Task B and Task C had completed, will now execute concurrently with Task B and Task C."
26,True,True,Task D should be executed on parallel to the exclusive gateway branch. ,"The process flow will diverge at a parallel gateway. One concurrent path will execute 'Task D'. The other concurrent path will execute the fragment starting with an exclusive gateway and its subsequent branches. After both 'Task D' and the exclusive gateway fragment are completed, their flows will synchronize at a parallel gateway before continuing the process."
27,True,True,put a parallel around the condition where the condition is one branch of the parallel and the other branch consists of task D,NA
28,True,True,Task D should be executed in parallel the the exclusive choice block,"The process will be modified to execute Task D concurrently with the entire exclusive choice block. This means a parallel split gateway will be introduced before Task D and the exclusive choice block, with one branch leading to Task D and the other branch leading to the exclusive choice block (starting with its exclusive split gateway). A parallel join gateway will then be introduced after Task D and after the exclusive choice block (ending with its exclusive join gateway) to synchronize their completion before the process continues."
29,True,True,"Add an AND-Gateway after task A and before END, they are connected and between them is task D.  ",NA
30,True,False,You can either complete task D or you have to complete Task B or C according to Task A,NA
31,True,True,Insert two parallel gateways. One after task A and one right before the termination event. Both of these parallel gateways should be connected through task D.,NA
32,True,True,"Remove task D. After task A add an unconditional branch. One of the branches leads to the rest of the diagram, the other contains task D and converges with the other branch before the end of the diagram.","After Task A, a Parallel Gateway is introduced to split the process flow into two concurrent paths. One path executes Task D, while the other path continues with the remaining activities of the process that were originally in sequence after Task A (excluding Task D from its former sequential position). These two parallel paths then merge at a subsequent Parallel Gateway."
33,False,False,Add a parallel Task D where the Split happens after Task a and ist joined before the end of the process,False
34,True,False,"If condition neither true or false, then execute task D and end the process",NA
35,True,False,"If b, c or d return true, the output should be true ",NA
36,True,True,"a new && condition is added before the previous condition, and then the task d is executed not in the end but with the &&.",NA
37,True,False,skip the conditional logic and perform task d ,NA
38,False,False,I don't know. ,False
39,True,True,add a + for parallel processing after task A and before the XOR with a loop after the last XOR and before the endpoint. In this loop do task D and remove it from the end,"After Task A, the process splits into two parallel paths. One path continues to the existing XOR gateway. The other path executes Task D. Task D is removed from its original position at the end of the process. These two parallel paths then synchronize at an AND-join gateway, which is placed after the XOR gateway and after Task D, before proceeding to the endpoint."
40,True,True,This switch leads to parallel execution of conditional upper sub-process and the task D. ,The 'conditional upper sub-process' and 'task D' will now execute concurrently.
41,True,False,"after task and before the exclusive gateway, add a parallel gateway which results in the exclusive gatway.","A new Parallel Gateway is inserted between an existing Task and an existing Exclusive Gateway. The Task now flows into the new Parallel Gateway, which then flows into the existing Exclusive Gateway."
42,True,True,"Please add a new parallel gateway after task A, that evaluates task D, and remove the current task D",NA
43,True,False,Add an option after task A. If chosen go via a newly created task D to the end of the second if stament,NA
44,True,False,Include a parallel gateway after task A and before our first exclusive gateway. this first parallel gateway is connected to our second parallel gateway which is located directly after our second exclusive gateway. the conenction between our parallel gateway includes task D,"A new parallel gateway is inserted after 'Task A'. This new parallel gateway has two outgoing sequence flows. One flow leads to 'First Exclusive Gateway'. The second flow leads to 'Task D', which then connects to an existing parallel gateway located directly after 'Second Exclusive Gateway'."
45,False,False,"Add two new status after the task A and at the position of task D, move the original task C to the middle position of both new status ",False
46,True,False,B and C can be skipped and only process D if meet some conditions ,"An exclusive gateway is introduced. If a specific condition is met, activities B and C are executed. Otherwise, if an alternative condition is met, activity D is executed, skipping activities B and C. Both paths then converge."
47,True,True,"Exectue task D in parallel after task A, instead of in the end.","After Task A completes, the process flow will split into parallel paths. One path will execute Task D, while the other path(s) will continue with the tasks that previously followed Task A sequentially."
48,True,False,Move Task d from after the conditional Split to parallel to the other Task after Task a.,"Task d, which was previously executed sequentially after a conditional split, is now moved to a parallel branch originating after Task a, where it will be executed concurrently with another existing task that also starts after Task a."
49,True,False,"add a + after task A, connect it to the first X and connect it to a new task D. Add another + after the second x and connect it to the endpoint, also connect task D to the second +.","A parallel split gateway is inserted immediately after Task A. Two parallel paths emerge from this gateway: one leading to Task X, and another leading to Task D. Both Task X and Task D then flow into a parallel join gateway. The outgoing flow from this join gateway connects to the subsequent element in the process."
50,True,True,please add a parallel gateway after task A to do task D in parallel with the other block.,NA
51,True,False,"Add a new AND branch after task A, that includes task D and finish the branch before terminating.",NA
52,True,True,task d should be executed parallel to B or C,NA
53,True,True,Add an and gate after task A which leads to task D and joins again before the end state.,NA
54,True,False,Remove task D from the Input PM. Add two new XOR Decision Gateways. The first one immediately before the first decision gateway in the Input PM. The second one immediately after the last decision gateway in the Input PM. Create a new path between the two new XOR Decision Gateways that always contains the task D.,"The process is modified such that a new conditional decision point is introduced. At this point, the process will either execute 'Task D' or proceed with the existing process flow that starts at the first existing decision gateway and ends at the last existing decision gateway. This decision is made by a new XOR gateway placed immediately before the first existing decision gateway. The outcome of this decision, whether 'Task D' was executed or the existing process flow was followed, then merges at a new XOR gateway placed immediately after the last existing decision gateway, and the process continues from there."
55,True,True,Add a new AND branch within task D ,NA
56,True,True,Task D now will be executed parallel with the xor,NA
57,True,True,Add a parallel Gateway Splitting before the existing true/false condition and merging after the true false merged and before the End Node to execute Task D parallel to the condition and Tasks B or C,"The process will be modified to introduce parallel execution. At a specific point, the flow will split into two concurrent paths. One path will execute Task D. The other path will execute the existing ""true/false condition"" logic, which involves selecting and executing either Task B or Task C. Both Task D and the selected path (Task B or Task C) will execute concurrently. The process will only proceed to its End Node after both Task D and the selected task (B or C) have completed."
58,True,True,The task D will be run parallel with other tasks after task A.  ,NA
59,True,False,Add a gateaway each after task A and right before the end of the process. Connect them both with task D.,NA
60,True,False,Please add a XOR after task A that spans to the very end and has Task D in it,"An exclusive gateway is added immediately after Task A. From this gateway, there are two alternative paths. In one path, Task D is executed, and then the process ends. In the other path, Task D is skipped, and the process ends directly."
61,True,False,add new step after task a to add task d and add at the end again,NA
62,True,True,Remove Task D. Add two parallel branches. Put the exclusive choice on one parallel branch and Task D on the other parallel branch.,"Insert a Parallel Gateway (split) into the process flow. Create two outgoing sequence flows from this gateway. On the first parallel branch, place the fragment representing the exclusive choice, including its associated paths and subsequent convergence. On the second parallel branch, place Task D. Both parallel branches will then converge into a Parallel Gateway (join)."
63,True,True,Add a task D that runs in parallel to the decision.,NA
