,mapping,epap,user,meaning
17,True,True,"Before the 'OR split' and after 'task A', add a 'OR split' with the following condition. If ""a!=1"", continue to next 'OR split'. Otherwise, skip all to an 'OR join'. That 'OR join' should be placed between the 'OR join' and followed by 'task D'.","An Inclusive Gateway is added after 'task A'. If the condition 'a!=1' is true, the process continues to the existing 'OR split' that originally followed 'task A'. The segment of the process starting from this 'OR split' and ending at the 'OR join' (which was originally followed by 'task D') is executed. The output of this 'OR join' then flows into a newly inserted 'OR join'. If the condition 'a==1' is true, the process bypasses the entire segment and flows directly to this newly inserted 'OR join'. Finally, 'task D' is executed after this new 'OR join'."
18,True,True,Introduce a split node directly after task A which eigher goes to the split node currently directly after task A when a != 1 or directly before task D otherwise,"After task A, an exclusive gateway is introduced. If condition 'a != 1' is met, the process continues to the split node that was originally directly after task A. Otherwise (if 'a = 1'), the process proceeds directly to task D, bypassing the original path."
19,True,True,Please insert a xor after Task A. If the condition a != 1 is fullfiled move to the previous xor section. if the condition a = 1 is fullfilled move to the closing xor which has to be inserted before task D,NA
20,True,True,embed XOR-block containing tasks B and C into alternative branch (condition: a!=1) of new XOR block that contains another empty branch (condition: a=1) ,"A new exclusive gateway is introduced. If the condition 'a=1' is met, the process continues directly. If the condition 'a!=1' is met, the process executes a conditional block that starts with an exclusive gateway, then proceeds to either task B or task C, and finally converges at an exclusive join gateway, before the process continues."
21,True,True,"please add an exclusive choice immediately after task A,  for one branch with a!=1, it is then connected to the original exclusive choice; otherwise (i.e., a=1), it skips the original exclusive choice and connects to task D.","An exclusive gateway is inserted immediately after Task A. If the condition 'a=1' is met, the process flow bypasses the original exclusive choice and proceeds directly to Task D. If the condition 'a!=1' is met, the process flow continues to the original exclusive choice, maintaining its original path."
22,True,True,Add a XOR condition after task A which checks if a =1 or not. If a is one we only do task D if not we continue.,"After task A, an exclusive gateway is introduced. If the condition 'a = 1' is met, then task D is executed. If the condition 'a != 1' is met, task D is skipped. Both branches then merge to continue the process."
23,False,False,No idea,False
24,False,False,.,False
25,True,True,"If a = 1, the XOR fragment of task B and C should be skipped. ","An exclusive gateway is introduced. One outgoing sequence flow from this gateway, with the condition `a = 1`, bypasses the XOR fragment containing tasks B and C. The other outgoing sequence flow, representing the alternative path (e.g., `a != 1` or default), leads to the existing XOR fragment of tasks B and C. Both paths converge after the fragment using an exclusive gateway."
26,True,True,"Before the exclusive gateway add one more exclusive gateway (i.e., first gateway). If ""a"" is equal ""1"" then you directly execute task D. However, if ""a"" is not equal to ""1"" then you go to the second gateway. Do not make any other changes.","The process flow that originally followed the existing exclusive gateway (now the second gateway) will now only be executed if the condition 'a' is not equal to '1'. If 'a' is equal to '1', an alternative path will be taken, leading directly to the execution of 'Task D'."
27,True,True,around the condition put another condition where one branch goes into the original condition if a != 1 and the other branch is a skip connection that is used when a = 1,"A new exclusive gateway is introduced before an existing conditional branch. If condition 'a' is equal to 1, the process skips the existing conditional branch and its associated process fragment. If condition 'a' is not equal to 1, the process proceeds to evaluate the original condition and potentially execute the process fragment."
28,True,True,create an exclusive choice path around the exclusive choice block containing B and C. The decision should be based on if a = 1 or a != 1,NA
29,True,True,"Add an OR-Gateway after task A and before task D, if ""a=1"" the path goes directly to the gateway before task D, if ""a!=1"" it goes to the gateway before task B and C. ","After Task A, a conditional decision is introduced. If condition 'a=1' is met, the process continues towards the gateway preceding Task D. If condition 'a!=1' is met, the process diverts to the gateway preceding Task B and Task C."
30,False,False,I don't know how to describe this process change,False
31,True,True,"Insert two exclusive gateways. One directly after task A and one before task D. Connect both of those gateways with a sequence flow directly. If a=1, then the newly inserted sequence flow should be followed. for a!=1, the original flow should be chosen. ","The process fragment consisting of Task B and Task C is now conditional. After Task A, an exclusive gateway is introduced. If the condition 'a=1' is met, Task B and Task C are skipped, and the process flow continues directly to Task D via a second exclusive gateway. If the condition 'a!=1' is met, Task B and Task C are executed, and then the process flow continues to Task D via the second exclusive gateway."
32,True,True,"Add a conditional branch after task A. The branch labeled ""a != 1"" leads to the rest of the diagram, the branch labeled ""a = 1"" converges with the other branch just before task D.",An exclusive gateway is inserted immediately after task A. This gateway has two outgoing sequence flows. The sequence flow with the condition `a != 1` continues to the process fragment that was originally following task A. The sequence flow with the condition `a = 1` bypasses the process fragment that was originally following task A. Both sequence flows then converge at an exclusive gateway immediately before task D. The process fragment between the split and the join (before D) is executed only if `a != 1`.
33,True,True,Create a XOR Gateway which Skips the structure with Task B and Task c If the result of Task a is 1 and ist joined befored Task d,"Following 'Task A', an exclusive gateway is introduced. If the result of 'Task A' is 1, the process flow bypasses 'Task B' and 'Task C'. Otherwise, 'Task B' and subsequently 'Task C' are executed. Both paths then converge into an exclusive gateway before proceeding to 'Task D'."
34,True,True,"If a=1, after task A execute task D and end the process. If a is not equal to 1 continue with the second condition check",NA
35,True,False,"first, execute c, then b ",NA
36,True,True,"instead of a condition which leads to b or c, we now have a condition which checks if a=1, then we are led directly to d, and otherwise we are led to the previous condition which leads to b or c, and then eventually to d","A new exclusive gateway is introduced. If condition `a=1` is true, the process proceeds directly to activity 'd'. If `a=1` is false, the process proceeds to an existing exclusive gateway which, based on its conditions, leads to either activity 'b' or activity 'c', and both paths eventually converge before proceeding to activity 'd'."
37,True,True,"add a check after task a, if a=1 go to task d otherwise perform task c ","After ""task a"", an exclusive decision is introduced. If the condition `a=1` is met, ""task d"" is performed. Otherwise, ""task c"" is performed."
38,False,False,I don't know. ,False
39,True,False,do another XOR loop after task a if a=1 go directly to another newly created XOR directly infront of task D. If a !=1 go to the given XOR,NA
40,True,True,"A is firstly checked. If it is 1, task B and C are skipped. If not then task B or C follow (based on the result of the second condition).","An exclusive gateway is introduced. If a condition based on 'A' is true, a specific process fragment is skipped. If the condition is false, this process fragment is executed. The fragment itself consists of an exclusive gateway offering a choice between 'Task B' and 'Task C' based on a second condition, followed by a convergence of these paths."
41,True,False,after task a add an exlcusive gateway which then goes into the already existing exclusive gateway under the condition that a!=1. Else it results in an exclusive gateway which we add after the gateway that merges paths of task b and task c.,NA
42,True,False,"Please add a new exclusive gateway directly after task A, that checks if a = 1 or not. If a=1, then skip the next gateway, otherwise proceed with the next gateway",NA
43,True,True,After Task A in the beginning ask an option if a is 1 if skip the task b c Option and switch directly before Task D,"After ""Task A"", an exclusive gateway is introduced. If the condition `a == 1` is met, the process flow bypasses the sequence of ""Task B"" followed by ""Task C"" and proceeds directly to the point before ""Task D"". Otherwise, the process executes ""Task B"" followed by ""Task C"" before continuing to the point before ""Task D""."
44,True,True,"Our model currently includes two exclusive gateway nodes. the first exclusive gateway node connected to task A will hereinafter be reffered to as ""eg1"" while the second exclusive gateway node connected by task B as its true statement and task C as its false statement will hereinafter be referred to as ""eg2"".
Include a new exclusive gateway hereinafter referred to as ""egn1"" before eg1 with the condition ""a = 1"" being connected to a new exclusive gateway node hereinafter referred to as ""egn2"" following eg2. egn1 needs to be connected to eg1 with the condition ""a!=1""",NA
45,True,True,"Add a new state after task A to check if a =1, if not go directly to the next step, add a new state before task D if a=1","After Task A, an exclusive gateway is introduced. If the condition 'a = 1' is met, the process proceeds to Task D. Otherwise (if 'a != 1'), the process bypasses Task D and continues along an alternative path."
46,True,False,Adding a pre-decision check,NA
47,True,True,"Decision after task A: If a is 1 then jump to task D, otherwise continue normally","An exclusive gateway is introduced after Task A. If the condition ""a is 1"" is met, the process flows to Task D. Otherwise, the process continues along its original path."
48,True,True,"After Task a, add conditional Split. If a=1, skip to Task d, else proceed to existing process.","Introduce an exclusive gateway after 'Task a'. If the condition 'a=1' is met, the process flow skips the activities immediately following 'Task a' and proceeds directly to 'Task d'. Otherwise, the process continues along its original path from 'Task a'."
49,True,True,"add an x after task A, if a != 1, then move on, else jump to a new x, that's just before task D","The process fragment originally located between Task A and Task D is now conditionally executed. If 'a' is not equal to 1, the process executes the fragment and then proceeds to Task D. Otherwise (if 'a' is equal to 1), the process skips the fragment and proceeds directly to Task D."
50,True,True,add an exclusive gateway to skip the 2nd exclusive gateway with task B and Cblock in case a = 1.,"A new exclusive gateway is added. If the condition 'a = 1' is true, the process flow skips the fragment consisting of the ""2nd exclusive gateway with task B and Cblock"". Otherwise, the process flow executes the ""2nd exclusive gateway with task B and Cblock"" fragment. The paths then converge after this conditional execution."
51,True,True,"Add a new XOR condition before the existing one. If a=1, finish the XOR branch and skip the included XOR branch. If a!=1, enter the next XOR branch.","A new exclusive gateway is inserted before an existing exclusive gateway. If condition `a=1` is met, the process flow bypasses the subsequent existing exclusive gateway and its associated branches, continuing directly to the point where those branches would have converged. If condition `a!=1` is met, the process flow proceeds to the existing exclusive gateway and its subsequent conditional branches."
52,True,False,"add an additional XOR Split after A. If a=1 The next task should be D, if a!=1 the existing xor should be next","The direct sequence flow from activity 'A' to an existing exclusive gateway is removed. A new exclusive gateway is inserted immediately after activity 'A'. From this new exclusive gateway, two new sequence flows are added: one flow, conditioned on `a=1`, leads to a newly introduced task 'D'; the other flow, conditioned on `a!=1`, leads to the original exclusive gateway that was previously connected to 'A'."
53,True,True,"Add and Or gate after task A. If a is unequal to one continue to the next or gate, otherwise jump to just before task D and join into an or gate ","An exclusive gateway is inserted immediately after 'Task A'. If 'a' is unequal to one, the process continues through the existing process fragment located between 'Task A' and 'Task D'. Otherwise, if 'a' is equal to one, the process bypasses this fragment and directly merges into an exclusive gateway placed immediately before 'Task D'. This means the process fragment that was previously executed unconditionally between 'Task A' and 'Task D' is now executed only if 'a' is unequal to one."
54,True,True,Add two new XOR Decision Gateways. The first one immediately before the first decision gateway in the Input PM. The second one immediately after the last decision gateway in the Input PM. Create two paths. The first paths is between the two new XOR Decision Gateways and is traversed if a=1. The second path is between the first two XOR Decision Gateways and is traversed if a != 1.,"A new splitting exclusive gateway is introduced immediately before the first decision gateway in the original process model. A new joining exclusive gateway is introduced immediately after the last decision gateway in the original process model. The existing process fragment, which was originally located between these two points, is now made conditional. It will be executed only if the condition 'a=1' is met, forming one branch of the new exclusive gateway. If the condition 'a != 1' is met, the process will follow an alternative branch, directly bypassing the entire existing process fragment."
55,True,True,"Add a new XOR gateway, ""a!=1"" for the original branch",NA
56,True,True,"Add one more xor to the original xor, when a!=1 goes to the old xor when a=1 skip the process","A new exclusive gateway is introduced. This gateway evaluates a condition. If the condition 'a' equals 1, the process fragment is skipped. If the condition 'a' does not equal 1, the process flow continues to the original exclusive gateway, which then leads to the execution of the process fragment."
57,True,True,"Add a condition After Task A testing whether the variable a is 1 or is not 1. If a = 1, execute no Task and merge to the Close Gateway in Front of Task D and if a != 1 execute the true/false condition and  Task B or C, merge the true/false cases back together and then merge in to the Close gateway before executing Task D","An exclusive gateway is added after Task A. If the variable 'a' is equal to 1, the process flow bypasses the subsequent tasks and merges directly into the Close Gateway located in front of Task D. If the variable 'a' is not equal to 1, a nested conditional branch is executed: an exclusive gateway is introduced, leading either to Task B or Task C. After Task B and Task C, these two paths merge back together using an exclusive gateway, and then the process flow merges into the Close Gateway located in front of Task D."
58,True,False,The if condition will not be involved in the first run. ,NA
59,True,False,"After the first XOR after task A, if a equals 1 go straight to the XOR before task D. If a does not equal 1, continue with the next XOR.","The outgoing sequence flow from the first exclusive gateway after Task A that leads to the exclusive gateway before Task D will now have the condition ""a equals 1"". The other outgoing sequence flow from the first exclusive gateway after Task A that leads to the next exclusive gateway in the process will now have the condition ""a does not equal 1""."
60,True,True,Please add XOR in front and after the decision option of false and true. Label the option that goes to the original flow a != 1 and the flow that spans to the other xor a = 1,"An exclusive gateway is introduced before an existing process fragment, and another exclusive gateway is introduced after it. The first gateway has two outgoing sequence flows: one labeled `a = 1` which leads to an alternative path that eventually merges at the second gateway, and another labeled `a != 1` which leads to the original process fragment. Both paths converge at the second exclusive gateway. This means the existing process fragment will now only be executed if the condition `a != 1` is met; otherwise, an alternative path is followed."
61,True,True,add decision after task A to jum to task d in case of a=1 and follow other instruction in cas of a!=1,NA
62,True,True,Add a exlusive choice after Task A. If a!=1 the process continues as normal. If a=1 the process continues with task D.,"An exclusive gateway is introduced immediately after 'Task A'. If the condition 'a=1' is met, an existing process fragment that starts with 'Task D' is executed. Otherwise, if the condition 'a!=1' is met, the process continues with the element that originally followed 'Task A'."
63,True,False,Allow to bypass the decision if a == 1.,NA
