,mapping,epap,user,meaning
26,True,True,Directly after task C add task E. Do not make any other changes.,"Insert task E after task C.
"
27,True,True,Add task E after task C.,"Insert task E between task C and the activity that follows task C.
"
28,True,True,Insert a task E between task C and the Exclusive gateway,"Add a new task named ""E"" between task ""C"" and the exclusive gateway.
"
29,True,True,Add an additional task E directly after task C and before the closing of the OR-gateway.,"Add task E between task C and the merge gateway that follows tasks C and D.
"
30,True,True,Please insert Task E after Task C,"Insert Task E after Task C.
"
31,True,True,"After task C, insert a new task E.","Insert task E after task C.
"
32,True,True,"Add a new task E after task C, before the two branches converge.","Insert a new task ""E"" between task ""C"" and the converging gateway that follows it.
"
33,True,True,Add a Task E after Task C but Before the XOR-Merge Gate,"Insert a new task named ""E"" between task ""C"" and the XOR-Merge gateway.
"
34,True,False,"After executing task A, a condition is executed. If false, complete task C and add a new task E. If the condition is true, complete task B and contniue as stated in the graph","After task A, introduce a conditional gateway. If the condition is false, execute task C followed by new task E. If true, execute task B.
"
35,True,True,Include Task E after Task C in the path before the merger to Task D,"Insert Task E between Task C and the gateway that merges into Task D.
"
36,True,False,"Task E is added, which means in case of a false Task A, task C and E should be executed","If Task A's condition is false, execute Tasks C and E.
"
37,True,True,Add a task called task E directly following task C with the same conditional logic  ,"Insert a new task named ""Task E"" after ""Task C"". Task E should inherit the same inbound conditional flow as Task C.
"
38,True,True,Adding a task E after task C. ,"Insert task E after task C.
"
39,True,False,"the ""false"" path should include a task E after task C","Add task E after task C on the ""false"" path of the gateway.
"
40,True,False,"Task E is added, following task C, in case task condition","NA
"
41,True,True,after task a if it results in a false value we do task c and then go back to task d after which the entire model ends. I want to add a second task e which takes place after task c and before we go into task d,"Insert task 'e' between task 'c' and task 'd' in the branch where task 'a' results in a false value.
"
42,True,True,"Please add a new task called ""task E"" that should be executed after task C","Insert a new task ""Task E"" after task C.
"
43,True,True,Add task E,"NA
"
44,True,True,"Add a new Task called ""task E"" following task C and connect only task E to the exclusive gateway. ","Insert a new task named ""Task E"" after Task C. Redirect the outgoing sequence flow from Task C to Task E, and create a new sequence flow from Task E to the exclusive gateway. Remove any existing connections between Task C and the exclusive gateway.
"
45,True,True,Please add a new task E after the task C,"Insert a new task ""E"" after task ""C"".
"
46,True,True,Add one more step after processing task C,"Insert a new activity after activity C.
"
47,True,True,Insert task E after task C but before the two control flows merges,"Add task E between task C and the converging gateway that follows it.
"
48,True,True,Add a new Task E after Task C in the Same condition,"Insert a new task named ""E"" after task ""C"".
"
49,True,True,"Add a task E after task C, before X","Insert a new task ""E"" between task ""C"" and task ""X"".
"
50,True,True,Please add a new task E directly after task C ,"Insert task E after task C.
"
51,True,True,Add a new task E following task C.,"Insert a new task named ""E"" after task ""C"".
"
52,True,True,Add a new task E After Task C inside the XOR block,"Insert a new task named ""E"" after task ""C"".
"
53,True,True,Insert a task E after task C that then merges into the existing or gate,"Add a new task named ""E"" after task ""C"".  The output of both tasks ""C"" and ""E"" should then flow into the existing OR gateway.
"
54,True,True,Add a new task E immediately after task C,"Insert a new task E between task C and the activity that follows task C.
"
55,True,True,"Add a new task E after task C, so that the 'false' branch becomes task C followed by task E.","Insert task E after task C on the 'false' branch.
"
56,False,False,"The task C should followed by task E, no other relationship should be changed",False
57,True,True,Please add Task E following Task C before merging the true and false cases,"Insert a new task ""Task E"" after ""Task C"" and before the merge gateway.
"
58,True,True,The task E is added after task c. ,"Insert task E after task C.
"
59,True,True,Add an extra task (task E) after task C.,"Insert task E after task C.
"
60,True,True,Please add a Task E to within the flow of „false“ after task C,"NA
"
61,True,False,in case task A results in false we need to add a task E after task C,"If task A is followed by a gateway with a condition evaluating the result of task A, and the outgoing flow from this gateway corresponding to a negative result currently leads directly to task C, then introduce a new task E between the gateway and task C on this path.  If task A is not followed by a gateway, introduce a new exclusive gateway after task A. Connect task A to the gateway. Create two outgoing flows from the gateway: one for a positive result from task A, leading to the original subsequent task (e.g. B), and one for a negative result, leading to the new task E. Then connect task E to task C.
"
62,True,True,Add the task E after task C on the false branch.,"Insert task E after task C on the false branch.
"
63,True,True,Insert a task e after task c.,"Add a new task ""e"" directly after task ""c"".
"
