,mapping,epap,user,meaning
39,True,True,exchange task A and task B ,The task A and the task B will swap their positions in the process flow.
40,True,False,"In this case task B will be firstly executed. Then condition X will be checked. If true, task A follows. ","After Task B, a conditional decision based on Condition X is introduced. If Condition X is true, Task A is executed."
41,True,True,"switch the places of task a and b in the input diagram, so that where task a was, no b is and where b was a will be",The execution order of 'task a' and 'task b' is reversed.
42,True,True,Please switch the positions of task A and task B,"The task ""task A"" will now be executed in the position previously occupied by ""task B"", and the task ""task B"" will now be executed in the position previously occupied by ""task A""."
43,True,True,switch A and B,The order of execution of process fragment A and process fragment B is reversed.
44,True,True,Switch positions of task A and task B,The execution order of 'task A' and 'task B' is reversed.
45,True,True,Please exchange the task A and task B,"The task ""A"" and the task ""B"" will swap their positions and all their incoming and outgoing sequence flow connections in the process."
46,True,True,Exchange the content  (order) of task A with Task B,The relative order of Task A and Task B in the process flow is reversed.
47,True,False,"Change task B to task X, Change task A to task B, Change task X to task A",NA
48,True,True,Change Task a and Task b with each other,"The execution order of 'Task a' and 'Task b' is reversed. 'Task b' will now be performed where 'Task a' was previously, and 'Task a' will be performed where 'Task b' was previously, including all their incoming and outgoing sequence flows."
49,True,True,switch task A and task B,"The order of execution between Task A and Task B is reversed. Task B will now be executed before Task A, assuming their original sequence."
50,True,True,Please switch task A with task B,"The execution order of 'task A' and 'task B' is reversed, meaning 'task B' will now be performed where 'task A' was previously performed, and 'task A' will now be performed where 'task B' was previously performed."
51,True,True,Switch the order of task A and task B.,"The execution order of Task A and Task B will be reversed. If Task A was previously executed before Task B, Task B will now be executed before Task A."
52,False,False,rename task A to B and B to A,False
53,True,True,Switch task A and task B,The process fragment containing Task A and the process fragment containing Task B exchange their positions and all associated incoming and outgoing sequence flows within the process.
54,True,True,Exchange task A with task B,Task A and Task B exchange their positions within the process flow.
55,True,True,Swap the positions of task A and task B,"The sequence of execution between Task A and Task B is reversed. The incoming sequence flow to Task A will now go to Task B, and the incoming sequence flow to Task B will now go to Task A. Similarly, the outgoing sequence flow from Task A will now originate from Task B, and the outgoing sequence flow from Task B will now originate from Task A."
56,True,True,Switch the position of task A and task B while make no change to others ,"The execution order of Task A and Task B is reversed. If Task A previously occurred before Task B, Task B will now occur before Task A, and vice versa."
57,True,True,Switch the positions of Tasks A and B to result to have Task B following the Start Node and Task A inside the True Case,"The positions of Task A and Task B are interchanged. Task A, which was following the Start Node, will now be placed inside the True Case. Task B, which was inside the True Case, will now be placed following the Start Node."
58,True,True,The task A and task B are exchanged. ,"The sequence of Task A and Task B is reversed; Task B now occurs where Task A previously occurred, and Task A now occurs where Task B previously occurred, including all their respective incoming and outgoing sequence flows."
59,True,True,Switch task A and task B with one another.,"The existing task 'A' will be replaced by task 'B' in its current position, and the existing task 'B' will be replaced by task 'A' in its current position. This means that the order of execution between 'task A' and 'task B' is reversed."
60,True,True,Please seitch task A and B,"The order of execution between 'task A' and 'task B' is reversed. If 'task A' previously occurred before 'task B', 'task B' will now occur before 'task A'."
61,True,True,exchange task A and task b,The positions of 'task A' and 'task B' within the process flow are exchanged.
62,True,False,Replace Task A with Task B and replace task A with Task B,"The activity ""Task A"" is removed from the process and is replaced by the activity ""Task B""."
63,True,True,Swap task A and B.,The positions of 'task A' and 'task B' in the process flow are exchanged.
