,mapping,epap,user,meaning
21,True,True,please remove the branch for the xor gateway where condition is c and followed by task E and task F.,"The branch originating from the XOR gateway, identified by the condition 'c' and containing tasks 'E' and 'F', will be completely removed from the process model along with all its contained elements."
22,True,True,Remove case c of the condition as well as task E & F,"The modification removes the sequence flow representing ""case c"" from a gateway and subsequently deletes all elements within that branch, specifically tasks E and F."
23,True,True,Removing option c,NA
24,False,False,.,False
25,True,True,Remove the condition c branch in the XOR fragment. ,"The branch associated with condition 'c' originating from the XOR gateway will be removed, including all elements exclusively contained within that branch."
26,True,False,"Add a new branch in the exclusive gateway, this one should be executed if it's case ""c"". In that case tasks with labels ""task E"" and ""task F"" should be executed.","A new conditional branch is added to an existing exclusive gateway. This branch is activated when the condition 'case c' is met. If this condition is true, the process will execute 'task E' followed by 'task F'."
27,True,False,"add another branch to the XOR. the branch is taken when the condition is c and it has two tasks: first E, followed by F.",NA
28,True,True,remove path c from the the exclusive gateway,NA
29,True,True,Remove path c.,NA
30,True,True,Please remove branch c including Task E and F,"The modification removes the entire logical path identified as ""branch c"" from the process model. This removal includes ""Task E"", ""Task F"", and any other elements exclusively belonging to ""branch c"". The process flow that previously entered ""branch c"" will now bypass it, connecting directly to the element that was intended to follow ""branch c""."
31,True,False,"Insert a third condition ""c"" for the first XOR gateway that includes two sequential tasks ""task E"" followed by ""task F"". This sequence flow terminates in the second XOR gateway.","A new conditional branch labeled 'c' is added to the first XOR gateway. This branch contains a sequence of two tasks, 'task E' followed by 'task F'. After 'task F' is completed, the process flow merges into the second XOR gateway."
32,True,True,"Remove branch with label ""c"" from the diagram.",NA
33,True,True,Remove the sequencen completely related to condition c being met,NA
34,True,True,Remove branch c,NA
35,True,True,Remove the path for the case of parameter c ,NA
36,True,True,"the tasks e and f are removed, it means there are only 2 conditions now, instead of 3","An existing branch, which contained tasks 'e' and 'f', is removed from a gateway that previously had three outgoing conditional flows. As a result, the gateway now has only two outgoing conditional flows."
37,True,True,"remove subtask e and f, also the conditional check for c ",NA
38,False,False,I don't know. ,False
39,True,True,remove option c and the path completely,NA
40,True,True,Path c (excluding task E and F) is removed. Only a and b are considered.,NA
41,True,True,delete the path in the exclusive gateway which would happen for c,"The execution path (branch) that would have been followed when condition 'c' was met at the exclusive gateway is removed from the process model, along with all activities, events, and gateways that were exclusively part of this branch."
42,True,False,Please remove the condition c from the exclusive gateway.,NA
43,True,False,And an third option c with task E and F ending the same option ,"A new, third conditional branch, labeled 'c', is added to an existing exclusive gateway. This new branch contains a process fragment consisting of Task E, followed by Task F."
44,True,False,"Our model currently includes two exclusive gateway nodes. the first exclusive gateway node connected to task A will hereinafter be reffered to as ""eg1"" while the second exclusive gateway node connected by task B as its true statement and task C and task F statement will hereinafter be referred to as ""eg2"". 
Delete task E and task F from both exclusive gateway nodes. ",NA
45,True,True,Remove selection path c and states E and F ,NA
46,True,False,Delete the situation c,NA
47,True,False,Remove task E and task F and their repective control flow,The process will no longer include 'task E' and 'task F'. All sequence flows that were connected to 'task E' or 'task F' (both incoming and outgoing) will also be removed from the process.
48,True,True,Remove the c Route in the conditional Split ,"The entire branch originating from the 'conditional Split' gateway, specifically the path identified as the 'c Route', will be removed from the process model."
49,True,True,remove option c from the first X,"Delete the sequence flow labeled 'option c' originating from the first Exclusive Gateway in the process. Subsequently, remove all tasks, events, and gateways, along with their connecting sequence flows, that are exclusively part of the branch initiated by this 'option c' flow, until a merge point or the end of the process is reached."
50,True,True,remove the path for c at the exclusive gateway,"The process will no longer follow the alternative path associated with condition 'c' that originates from the exclusive gateway, and all elements within that path will be removed."
51,True,True,remove the c branch.,NA
52,True,True,Remove The Branch with condition C from The XOR block,"Delete the specific branch that originates from the Exclusive Gateway (XOR block) and is associated with condition 'C'. This includes deleting the outgoing sequence flow with condition 'C' and all subsequent flow elements (tasks, events, gateways, etc.) that are exclusively part of this branch, until it merges back into the main process or terminates."
53,True,True,remove the case c including the task E and task F,"The branch associated with 'case c', including Task E and Task F and their connecting sequence flows, is removed from the process."
54,True,True,"Remove the conditional path c with all its tasks (task E and task F). So that the first XOR Decision Gateway has only two possible paths (a, b).","The conditional path 'c', along with its associated tasks 'E' and 'F', is removed from the first XOR Decision Gateway. This leaves the gateway with only two possible outgoing paths, 'a' and 'b'."
55,True,True,remove branch c,"The entire sequence of activities, events, and gateways that constitute 'branch c' will be removed from the process model."
56,True,False,Add condition c to the xor with task E followed by task F in the branch,The condition for the branch from the exclusive gateway leading to task E (which is followed by task F) is updated to 'c'.
57,True,True,Remove condition c and Both Tasks (E and F) Inside the case resulting in only two cases Splitting from the gateway ,"The branch originating from the gateway, identified by condition 'c' and containing Tasks E and F, is entirely removed. This reduces the number of outgoing branches from that gateway to two."
58,True,False,C condition is removed.  ,NA
59,True,True,Remove branch c.,NA
60,True,True,Remove option c from the xor flow,"The branch associated with ""option c"" originating from the exclusive gateway will be removed, along with all subsequent activities and elements that were exclusively part of this branch."
61,True,False,delete c as decision,The decision point named 'c' is removed from the process.
62,True,True,remove the exclusive branch with condition c,"The entire branch, including the sequence flow with condition 'c' originating from an exclusive gateway and all subsequent elements (tasks, events, and gateways) exclusively part of this path until it converges or ends, will be removed. If this removal renders the exclusive gateway redundant, it will also be removed, and the process flow flattened."
63,True,True,Delete the branch with condition c.,NA
