,mapping,epap,user,meaning
34,True,True,Split tasks B and E into seperate taks,"NA
"
35,True,False,Split up taskB&E into two separate paths on the upper graph ,"NA
"
36,False,False,"instead of being executed at the same time, b and e are now executed sequentially",False
37,False,False,make task e follow the completion of task b ,False
38,False,False,I don't know. ,False
39,True,False,replace task B & E with two seperate tasks task B and then task E,"Replace task B & E with two separate tasks, first task B and then task E.
"
40,False,False,"Task B and E are not executed at the same time, but sequentially. First B and then task E. ",False
41,True,False,replace the task b& E into two following seperate steps with task b first followed by task e. leave the rest the same.,"Replace task ""b& E"" with two separate tasks, ""b"" followed by ""e"".
"
42,True,False,Please replace task B&E to execute task B and task E seperately,"Change task B and E to a parallel gateway followed by task B and task E, then join them with a parallel gateway.
"
43,True,True,Split task B and E I'm two separated tasks ,"Split tasks B and E into two separate tasks each.
"
44,True,True,split up task B & E to be two seperat tasks called task B and task E.,"NA
"
45,True,True,Separate task B&E to two states Task b and E in a order ,"NA
"
46,False,False,Process the task B and E one by one ,False
47,True,True,Split task B & E into two seperate tasks,"Split task B into two separate tasks and split task E into two separate tasks.
"
48,True,True,Split Task B&E into to seperate tasks,"Split Task B&E into two separate tasks.
"
49,True,True,split task B&E into task B and then task E,"Split task B&E into two sequential tasks, task B followed by task E.
"
50,True,False,"instead of doing task B & E combined, do them sequentially after each other, starting with task B","Change task B & E from parallel execution to sequential execution, with task B preceding task E.
"
51,False,False,"Make task B & E sequential, with task B being followed by task E.",False
52,True,False,replace task B&E by two separate tasks B and E,"Replace task ""B&E"" with two separate tasks, ""B"" and ""E"".
"
53,True,True,"split task B&E into two separate tasks, task B and task E","Split task B&E into two separate tasks, task B and task E.
"
54,True,True,Split task B & E in two separated tasks called task B and task E. And replace the two new tasks with the task B & E.,"NA
"
55,True,True,Split the combined task 'B & E' in the true branch into two separate tasks: task B followed by task E.,"Split task 'B & E' into two separate tasks 'B' and 'E', with 'B' preceding 'E'.
"
56,False,False,Change task B&E to sequence task B then task E,False
57,False,False,Split and Replace Task B & E into the First Task B and secondly Task E inside the true case ,False
58,False,False,Task B and E is run in sequence. ,False
59,True,True,"Replace ""task B & E"" with ""task B"" and then ""task E"" individually.","Split task B & E into two separate tasks, task B and task E, executed sequentially.
"
60,True,True,Split the task B&E into two seperate tasks,"Split task ""B&E"" into two separate tasks, ""B"" and ""E"".
"
61,True,True,pull apart task b and e to first have task b,"NA
"
62,True,False,Add task B and Task E after task B &E. Remove task B&E,"NA
"
63,True,True,"Replace task B&E by a sequence of task B and task E. (Spliting is an absolutely pointless pattern from the point of view of execution, but a useful pattern from the point of view of modelling. Keep that in mind.). ","Split task B&E into task B followed by task E.
"
