,mapping,epap,user,meaning
13,True,True,"change the conditions for the options from ""true"" to ""a>10"" and ""false"" to ""a <= 10""","The conditions on the outgoing sequence flows from an Exclusive Gateway are updated. One sequence flow's condition is changed from ""true"" to ""a>10"", and another sequence flow's condition is changed from ""false"" to ""a <= 10""."
14,True,True,Please replace the true check of the condition with the check a>10 and the false check with the check a<=10.,NA
15,True,True,changed from true/false to check for specific value of a,NA
16,True,True,The OR Gateway should replace true with a>10 and false with a <=10,The condition on the outgoing sequence flow from the OR Gateway that was previously `true` is updated to `a > 10`. The condition on the outgoing sequence flow from the OR Gateway that was previously `false` is updated to `a <= 10`.
17,True,True,Replace the labels of the edges: Replace 'true' with 'a>10'. Replace 'false' with 'a<=10'. ,The condition for the transition previously labeled 'true' is updated to 'a>10'. The condition for the transition previously labeled 'false' is updated to 'a<=10'.
18,True,True,Replace the true condition wirh a>10 and false with a<=10,NA
19,True,True,please change the condition of the xor from true to a > 10 and from false to a <= 10,NA
20,True,True,"update condition of edge (XOR-gateway (split), task B) to ""a>10"" and update condition of edge (XOR-gateway (split), task C) to ""a<=10""","The condition for the sequence flow from the XOR-gateway (split) to task B is updated to ""a>10"". The condition for the sequence flow from the XOR-gateway (split) to task C is updated to ""a<=10""."
21,True,True,"please modify conditions for the xor path, i.e., change true to a>10, false to a<=10.",NA
22,True,True,Change the content of the first condition to true = a>10 and false a<= 10. ,NA
23,True,True,Adding a condition,NA
24,False,False,.,False
25,True,True,Refine the true condition to a > 10 and the false condition to a<=10. ,NA
26,True,True,Replace the gateway condition with a>10 and a<=10. In the first case Task B is executed. In the second case task C is executed.,"The existing condition on the sequence flow leading to Task B is updated to 'a>10', and the existing condition on the sequence flow leading to Task C is updated to 'a<=10'."
27,True,True,change the conditions. replace true with a > 10 and replace false with a <= 10,NA
28,True,True,"change the condition on the exclusive choice from true, false to a>10, a<=10","The conditions on the two outgoing sequence flows from an exclusive gateway are updated. One sequence flow's condition changes from 'true' to 'a > 10', and the other sequence flow's condition changes from 'false' to 'a <= 10'."
29,True,True,"Change the decision criteria in the OR-Gateway from true/false to ""a>10"" (instead of true) and ""a<=10"" (instead of false).","The conditions on the outgoing sequence flows from the OR-Gateway are updated. One flow's condition is changed to 'a>10', and the other flow's condition is changed to 'a<=10'."
30,True,True,Please exchange the condition true with a > 10 and false with a greater <= 10,The condition of a sequence flow that was previously `true` is updated to `a > 10`. The condition of another sequence flow that was previously `false` is updated to `a <= 10`.
31,True,True,Replace the boolean condition of the first exclusive gateway to a>10 for true and a<=10 for false.,"The conditions on the outgoing sequence flows of the first exclusive gateway are updated. One sequence flow now has the condition 'a > 10', and the other sequence flow has the condition 'a <= 10'."
32,True,True,"Replace the ""true"" label of the conditional branch with the label ""a > 10"", replace the ""false"" label of the conditional branch with the label ""a <= 10"".","The conditions on the outgoing sequence flows of a conditional branch are updated. The sequence flow previously labeled ""true"" is now conditioned with ""a > 10"", and the sequence flow previously labeled ""false"" is now conditioned with ""a <= 10""."
33,True,True,Replace the conditions true with a>10 and falls with a<=10,NA
34,True,True,Change the OR condition from true to a>10 and false= a<=10.,NA
35,True,False,"task A returns true, of a>10 and false when a>=10 (true is task B and false taskC)",NA
36,True,True,the condition is changed form a simple boolean to a comparison boolean,NA
37,True,True,change the condtional check for true if a>10 and false fot a<=10,NA
38,False,False,I don't know. ,False
39,True,True,replace true with a > 10 and false with a <= 10,NA
40,True,False,"Attribute a is evaluated. If it is >10 then task B follows, if a<=10, then task C. ","The process is modified to include a decision point where 'attribute a' is evaluated. If 'attribute a' is greater than 10, 'Task B' is performed. Otherwise, if 'attribute a' is less than or equal to 10, 'Task C' is performed."
41,True,True,replace the conditions of the first exclusive gateway which is false and true atm with a>10 for true and a<=10 for false,NA
42,True,True,Please change the conditions of the exclusive gateway from true to a>10 and false to a<=10,The conditions on the outgoing sequence flows of the exclusive gateway are updated. The sequence flow previously conditioned as 'true' will now have the condition 'a > 10'. The sequence flow previously conditioned as 'false' will now have the condition 'a <= 10'.
43,True,True,Remove the Boolean stament and add for true a>10 and for false a<=10,NA
44,True,True,"Our model currently includes two exclusive gateway nodes. the first exclusive gateway node connected to task A will hereinafter be reffered to as ""eg1"" while the second exclusive gateway node connected by task B as its true statement and task C as its false statement will hereinafter be referred to as ""eg2"".
change the true statement of eg1 to be ""a>10"" and the false statement to be ""a<=10"".","The conditions on the outgoing sequence flows from the exclusive gateway ""eg1"" are updated. The sequence flow representing the ""true statement"" will now have the condition ""a>10"", and the sequence flow representing the ""false statement"" will now have the condition ""a<=10""."
45,True,True,Replace true to a>10 and false to a<=10,NA
46,True,True,Clarify the judgment condition is whether a is less than 10,NA
47,True,True,Replace true and false with condition a>10 and a<=10,"The conditions on two existing sequence flows are updated: one flow's condition is changed to `a > 10`, and the other flow's condition is changed to `a <= 10`."
48,True,True,Change the conditional Split. Map True to true to a>10 and false to a<=10. ,The conditions on the outgoing sequence flows of the conditional split are updated. The sequence flow representing the 'True' path now has the condition `a > 10`. The sequence flow representing the 'False' path now has the condition `a <= 10`.
49,True,True,"for the first x: true equals a>10, and false equals a<=10",NA
50,True,True,"if a > 10 at the exclusive gateway, do task B, if a<= 10 do task C.",The conditions on the outgoing sequence flows from the exclusive gateway are updated. The sequence flow leading to Task B will now have the condition 'a > 10'. The sequence flow leading to Task C will now have the condition 'a <= 10'.
51,True,True,Replace true and false with a>10 and a<=10 respectively.,NA
52,True,True,change the labelling of The XOR: True to a>10 and false to a<=10,The modification changes the condition for the outgoing sequence flow labeled 'True' from 'The XOR' gateway to 'a > 10'. It also changes the condition for the outgoing sequence flow labeled 'False' from 'The XOR' gateway to 'a <= 10'.
53,True,True,replace true with the case that a is greater 10 and false with less or equal to 10,NA
54,True,True,Update the true/false decisions of the first XOR Decision Gateway as follows: Exchange true with a>10. Exchange false with a <= 10.,The condition for the outgoing sequence flow from the first XOR Decision Gateway that was previously 'true' is updated to 'a > 10'. The condition for the outgoing sequence flow from the same gateway that was previously 'false' is updated to 'a <= 10'.
55,True,True,"Specify branching conditions: a > 10 leads to task B, a ≤ 10 leads to task C.","The sequence flow leading to task B will have the condition ""a > 10"", and the sequence flow leading to task C will have the condition ""a ≤ 10""."
56,True,True,Change condition true to a>10 and change condition false to a<=10,The condition expression for the sequence flow previously evaluated as 'true' is updated to 'a>10'. The condition expression for the sequence flow previously evaluated as 'false' is updated to 'a<=10'.
57,True,True,Replace the true false condition of the gateway into a condition checking a variable. The true case transforms into a > 10 case and the false case into a <= 10,The conditions on the outgoing sequence flows of an exclusive gateway are updated. The sequence flow previously representing the 'true' path is now conditioned on `variable > 10`. The sequence flow previously representing the 'false' path is now conditioned on `variable <= 10`.
58,True,True,The if condition is replace with index condition. ,NA
59,True,True,"Replace ""true"" with ""a >10"" and ""false"" with ""a<=10"".",NA
60,True,True,Change the xor options from true to a > 10 and from false to a <= 10,NA
61,True,True,change decision for task b to a>10 and for task c to a<=10,The condition on the sequence flow leading to task 'b' is updated to 'a>10'. The condition on the sequence flow leading to task 'c' is updated to 'a<=10'.
62,True,True,replace the condition on the exclusive choice x with true becoming a>10 and false becoming a<=10,The conditions on the outgoing sequence flows from the exclusive gateway 'x' are updated. The sequence flow previously associated with the 'true' condition will now have the condition 'a > 10'. The sequence flow previously associated with the 'false' condition will now have the condition 'a <= 10'.
63,True,True,"the condition true in the decision should be replace with a > 10. The condition false should be replace with a <= 10. If you think the second branch should be a default branch, because its condition expresses the oposite of the condition for the first branch, and this would be a much better modeling solution, please stop thinking and do as I say! ",The condition on the sequence flow originating from the decision gateway that was previously 'true' is updated to 'a > 10'. The condition on the sequence flow originating from the decision gateway that was previously 'false' is updated to 'a <= 10'.
